Entity	QRank	person	personLabel	dob
Q389375	15251	http://www.wikidata.org/entity/Q389375	Marie Adelaide Belloc Lowndes	1868.0
Q1935210	15241	http://www.wikidata.org/entity/Q1935210	Philip Kitcher	1947.0
Q2339246	15225	http://www.wikidata.org/entity/Q2339246	John Suckling	1609.0
Q16935124	15223	http://www.wikidata.org/entity/Q16935124	Hammad Miah	1993.0
Q1681142	15220	http://www.wikidata.org/entity/Q1681142	James Strachey	1887.0
Q3101105	15216	http://www.wikidata.org/entity/Q3101105	Geoffrey Roberts	1952.0
Q27457258	15216	http://www.wikidata.org/entity/Q27457258	Vyan Sampson	1996.0
Q553900	15204	http://www.wikidata.org/entity/Q553900	Richard Crashaw	1612.0
Q33310382	15203	http://www.wikidata.org/entity/Q33310382	Christopher Harper	1977.0
Q1207608	15202	http://www.wikidata.org/entity/Q1207608	Dharshini David	1973.0
Q5231297	15200	http://www.wikidata.org/entity/Q5231297	David Benedictus	1938.0
Q548271	15181	http://www.wikidata.org/entity/Q548271	Henry Hyndman	1842.0
Q2161581	15180	http://www.wikidata.org/entity/Q2161581	Oliver Messel	1904.0
Q179988	15177	http://www.wikidata.org/entity/Q179988	Nikki Sinclaire	1968.0
Q542410	15172	http://www.wikidata.org/entity/Q542410	Ann Oakley	1944.0
Q164141	15170	http://www.wikidata.org/entity/Q164141	Anthony Gilbert	1934.0
Q641219	15161	http://www.wikidata.org/entity/Q641219	Arthur Conolly	1807.0
Q533380	15150	http://www.wikidata.org/entity/Q533380	Lorraine Copeland	1921.0
Q946506	15137	http://www.wikidata.org/entity/Q946506	Raymond Keene	1948.0
Q4739623	15118	http://www.wikidata.org/entity/Q4739623	Amanda Foreman	1968.0
Q76239946	15087	http://www.wikidata.org/entity/Q76239946	Sasha Swire	1963.0
Q2176577	15077	http://www.wikidata.org/entity/Q2176577	Rupert Mitford, 6th Baron Redesdale	1967.0
Q4685177	15054	http://www.wikidata.org/entity/Q4685177	Adrian Lee	1957.0
Q90398588	15052	http://www.wikidata.org/entity/Q90398588	Michelle Ananda-Rajah	1972.0
Q24548883	15048	http://www.wikidata.org/entity/Q24548883	Richard Jones	1990.0
Q1556278	15033	http://www.wikidata.org/entity/Q1556278	James Palumbo	1963.0
Q3270399	15024	http://www.wikidata.org/entity/Q3270399	Xan Windsor, Lord Culloden	2007.0
Q6504682	15017	http://www.wikidata.org/entity/Q6504682	Lawrence Trent	1986.0
Q7610682	14998	http://www.wikidata.org/entity/Q7610682	Stephen Thorne	1935.0
Q1173562	14996	http://www.wikidata.org/entity/Q1173562	David Alton, Baron Alton of Liverpool	1951.0
Q519590	14992	http://www.wikidata.org/entity/Q519590	Clare Frewen Sheridan	1885.0
Q4183590	14979	http://www.wikidata.org/entity/Q4183590	Tiffany Zahorski	1994.0
Q7817232	14948	http://www.wikidata.org/entity/Q7817232	Tom Phillips	1937.0
Q237271	14947	http://www.wikidata.org/entity/Q237271	Henry Thomas Colebrooke	1765.0
Q1398356	14932	http://www.wikidata.org/entity/Q1398356	John Leland	1502.0
Q4499115	14926	http://www.wikidata.org/entity/Q4499115	Denzil Holles, 1st Baron Holles	1598.0
Q454139	14924	http://www.wikidata.org/entity/Q454139	Meave Leakey	1942.0
Q28864269	14923	http://www.wikidata.org/entity/Q28864269	Rinsola Babajide	1998.0
Q7614356	14916	http://www.wikidata.org/entity/Q7614356	Steve Woodmore	1959.0
Q16212974	14908	http://www.wikidata.org/entity/Q16212974	Joanna Ruiz	1970.0
Q323243	14907	http://www.wikidata.org/entity/Q323243	Irving Rapper	1898.0
Q7346846	14904	http://www.wikidata.org/entity/Q7346846	Robert Lenkiewicz	1941.0
Q6504006	14897	http://www.wikidata.org/entity/Q6504006	Lawrence Dundas, 2nd Marquess of Zetland	1876.0
Q709012	14887	http://www.wikidata.org/entity/Q709012	Carter Brown	1923.0
Q5238201	14876	http://www.wikidata.org/entity/Q5238201	David Ogilvy, 10th Earl of Airlie	1826.0
Q6547787	14869	http://www.wikidata.org/entity/Q6547787	Lilias Trotter	1853.0
Q27734271	14855	http://www.wikidata.org/entity/Q27734271	Candice Brown	1984.0
Q5251803	14851	http://www.wikidata.org/entity/Q5251803	Degory Priest	1579.0
Q3403292	14842	http://www.wikidata.org/entity/Q3403292	James Redmond	1971.0
Q454618	14831	http://www.wikidata.org/entity/Q454618	Tony Palmer	1941.0
Q1703194	14823	http://www.wikidata.org/entity/Q1703194	Jonathan Hill, Baron Hill of Oareford	1960.0
Q668356	14808	http://www.wikidata.org/entity/Q668356	Frances Lloyd George, Countess Lloyd-George	1888.0
Q7792255	14782	http://www.wikidata.org/entity/Q7792255	Thomas Mayo	1790.0
Q368085	14776	http://www.wikidata.org/entity/Q368085	Andrew Dunn	1950.0
Q6408656	14769	http://www.wikidata.org/entity/Q6408656	Kim Goody	1960.0
Q16013792	14769	http://www.wikidata.org/entity/Q16013792	Iain Anders	1933.0
Q5218680	14762	http://www.wikidata.org/entity/Q5218680	Daniel Sam	1981.0
Q3808871	14755	http://www.wikidata.org/entity/Q3808871	Jeremiah Duggan	1980.0
Q333933	14732	http://www.wikidata.org/entity/Q333933	George Sutherland-Leveson-Gower, 3rd Duke of Sutherland	1828.0
Q3140459	14714	http://www.wikidata.org/entity/Q3140459	Horace Jones	1819.0
Q3497477	14714	http://www.wikidata.org/entity/Q3497477	Carlo Little	1938.0
Q7197476	14707	http://www.wikidata.org/entity/Q7197476	Pippa Norris	1953.0
Q18684496	14706	http://www.wikidata.org/entity/Q18684496	Zainab Balogun	1989.0
Q5372973	14702	http://www.wikidata.org/entity/Q5372973	Emma Tennant	1937.0
Q380209	14696	http://www.wikidata.org/entity/Q380209	Morris Travers	1872.0
Q3177659	14692	http://www.wikidata.org/entity/Q3177659	Jessica Forde	1966.0
Q19631454	14688	http://www.wikidata.org/entity/Q19631454	John Peverall	1931.0
Q1399492	14674	http://www.wikidata.org/entity/Q1399492	Gary Go	1985.0
Q4904190	14673	http://www.wikidata.org/entity/Q4904190	Bidisha	1978.0
Q7087485	14670	http://www.wikidata.org/entity/Q7087485	Oliver David Jackson	1919.0
Q116820818	14666	http://www.wikidata.org/entity/Q116820818	Tobi Oluwayemi	2003.0
Q469727	14665	http://www.wikidata.org/entity/Q469727	Rosemary Brown	1916.0
Q24669380	14656	http://www.wikidata.org/entity/Q24669380	Musa Okwonga	1979.0
Q50434652	14654	http://www.wikidata.org/entity/Q50434652	Kate Staples	1965.0
Q5112877	14630	http://www.wikidata.org/entity/Q5112877	Christopher Miles	1939.0
Q6725992	14630	http://www.wikidata.org/entity/Q6725992	Mad Lion	1901.0
Q1174707	14625	http://www.wikidata.org/entity/Q1174707	David Held	1951.0
Q2171979	14620	http://www.wikidata.org/entity/Q2171979	John Carty	1953.0
Q2159920	14616	http://www.wikidata.org/entity/Q2159920	Robin Ticciati	1983.0
Q3307867	14607	http://www.wikidata.org/entity/Q3307867	Roger Pearson	1927.0
Q1302047	14581	http://www.wikidata.org/entity/Q1302047	Jane Williams	1798.0
Q4766925	14570	http://www.wikidata.org/entity/Q4766925	Anna Clyne	1980.0
Q5187561	14570	http://www.wikidata.org/entity/Q5187561	Cromartie Sutherland-Leveson-Gower, 4th Duke of Sutherland	1851.0
Q285975	14567	http://www.wikidata.org/entity/Q285975	Vernon Coaker	1953.0
Q1681078	14564	http://www.wikidata.org/entity/Q1681078	James Sassoon, Baron Sassoon	1955.0
Q772064	14556	http://www.wikidata.org/entity/Q772064	Harry Johnston	1858.0
Q15072678	14556	http://www.wikidata.org/entity/Q15072678	Kate Smurthwaite	1975.0
Q4798998	14539	http://www.wikidata.org/entity/Q4798998	Arthur Haynes	1914.0
Q7027793	14527	http://www.wikidata.org/entity/Q7027793	Nick Reding	1962.0
Q963806	14512	http://www.wikidata.org/entity/Q963806	Julian Symons	1912.0
Q4886475	14511	http://www.wikidata.org/entity/Q4886475	Ben Small	1971.0
Q112821650	14500	http://www.wikidata.org/entity/Q112821650	Matthew Cox	2003.0
Q2067613	14496	http://www.wikidata.org/entity/Q2067613	Auguste Couder	1789.0
Q2897748	14494	http://www.wikidata.org/entity/Q2897748	Bernard Crick	1929.0
Q2189260	14490	http://www.wikidata.org/entity/Q2189260	Colin Bass	1951.0
Q745244	14487	http://www.wikidata.org/entity/Q745244	Sophia Lee	1750.0
Q1604679	14478	http://www.wikidata.org/entity/Q1604679	Denis Mack Smith	1920.0
Q4749414	14478	http://www.wikidata.org/entity/Q4749414	Amy Studt	1986.0
Q5442799	14477	http://www.wikidata.org/entity/Q5442799	Femi Oke	1966.0
Q5239723	14476	http://www.wikidata.org/entity/Q5239723	David Shepherd	1931.0
Q3052400	14472	http://www.wikidata.org/entity/Q3052400	Emily Young	1951.0
Q552010	14465	http://www.wikidata.org/entity/Q552010	Granville Bantock	1868.0
Q4865102	14465	http://www.wikidata.org/entity/Q4865102	Bart Ruspoli	1976.0
Q2941186	14460	http://www.wikidata.org/entity/Q2941186	Cass Browne	1971.0
Q391222	14442	http://www.wikidata.org/entity/Q391222	Mark Garnier	1963.0
Q6064682	14435	http://www.wikidata.org/entity/Q6064682	Simon Raven	1927.0
Q890220	14434	http://www.wikidata.org/entity/Q890220	Benjamin Babbage	1815.0
Q16146307	14422	http://www.wikidata.org/entity/Q16146307	Nadia Ali	1984.0
Q334520	14421	http://www.wikidata.org/entity/Q334520	Brian Cotter, Baron Cotter	1936.0
Q12747	14403	http://www.wikidata.org/entity/Q12747	Lance Tingay	1915.0
Q708129	14386	http://www.wikidata.org/entity/Q708129	M. J. Cole	1973.0
Q1738862	14371	http://www.wikidata.org/entity/Q1738862	Kenneth Dover	1920.0
Q7367231	14371	http://www.wikidata.org/entity/Q7367231	Rosalind Hamilton, Duchess of Abercorn	1869.0
Q16226224	14356	http://www.wikidata.org/entity/Q16226224	Cat Sandion	1985.0
Q17322488	14354	http://www.wikidata.org/entity/Q17322488	Ivor Guest, 1st Viscount Wimborne	1873.0
Q6248692	14353	http://www.wikidata.org/entity/Q6248692	John Micklethwait	1962.0
Q918883	14349	http://www.wikidata.org/entity/Q918883	Danny Cohen	1963.0
Q746420	14344	http://www.wikidata.org/entity/Q746420	Samuel Sebastian Wesley	1810.0
Q7970169	14338	http://www.wikidata.org/entity/Q7970169	Warren East	1996.0
Q4963320	14327	http://www.wikidata.org/entity/Q4963320	Brian Catling	1948.0
Q55871721	14324	http://www.wikidata.org/entity/Q55871721	Reo Griffiths	2000.0
Q597848	14319	http://www.wikidata.org/entity/Q597848	Edmund FitzAlan-Howard, 1st Viscount FitzAlan of Derwent	1855.0
Q839035	14318	http://www.wikidata.org/entity/Q839035	Lenny Pidgeley	1984.0
Q342969	14311	http://www.wikidata.org/entity/Q342969	Charles Altamont Doyle	1832.0
Q707869	14307	http://www.wikidata.org/entity/Q707869	Harry Alan Towers	1920.0
Q5981230	14307	http://www.wikidata.org/entity/Q5981230	Ian Cognito	1958.0
Q3898088	14293	http://www.wikidata.org/entity/Q3898088	Paul Huson	1942.0
Q1150254	14292	http://www.wikidata.org/entity/Q1150254	Robert Cocking	1776.0
Q139157	14282	http://www.wikidata.org/entity/Q139157	Jason Demetriou	1987.0
Q730841	14282	http://www.wikidata.org/entity/Q730841	William Hodges	1744.0
Q27956340	14280	http://www.wikidata.org/entity/Q27956340	Kharesma Ravichandran	2000.0
Q6273123	14274	http://www.wikidata.org/entity/Q6273123	Jonathan Forbes	1976.0
Q47471827	14266	http://www.wikidata.org/entity/Q47471827	Ramz	1997.0
Q1260683	14257	http://www.wikidata.org/entity/Q1260683	Linda Mary Bonney	1949.0
Q2900658	14246	http://www.wikidata.org/entity/Q2900658	Bharti Kher	1969.0
Q7068920	14243	http://www.wikidata.org/entity/Q7068920	Nula Conwell	1959.0
Q4963625	14214	http://www.wikidata.org/entity/Q4963625	Brian Duffy	1933.0
Q5241171	14214	http://www.wikidata.org/entity/Q5241171	David Willis	1960.0
Q7047099	14209	http://www.wikidata.org/entity/Q7047099	Noel McCalla	1956.0
Q272531	14208	http://www.wikidata.org/entity/Q272531	Joanna Rowsell	1988.0
Q1969439	14206	http://www.wikidata.org/entity/Q1969439	Richard Nelson Gale	1896.0
Q725243	14196	http://www.wikidata.org/entity/Q725243	W. K. C. Guthrie	1906.0
Q345978	14175	http://www.wikidata.org/entity/Q345978	Joseph Severn	1793.0
Q6759197	14174	http://www.wikidata.org/entity/Q6759197	Margaret Boden	1936.0
Q4798246	14161	http://www.wikidata.org/entity/Q4798246	Arthur Chesney	1881.0
Q20675953	14138	http://www.wikidata.org/entity/Q20675953	Jamie Bartlett	1979.0
Q7436323	14135	http://www.wikidata.org/entity/Q7436323	Scott Firth	1969.0
Q2278571	14130	http://www.wikidata.org/entity/Q2278571	Frances Polidori	1800.0
Q1606406	14116	http://www.wikidata.org/entity/Q1606406	Henry Abel Smith	1900.0
Q108208379	14112	http://www.wikidata.org/entity/Q108208379	Matt Gray	1981.0
Q3760522	14110	http://www.wikidata.org/entity/Q3760522	George Hayter	1792.0
Q1297871	14109	http://www.wikidata.org/entity/Q1297871	Jean Barker, Baroness Trumpington	1922.0
Q4756191	14102	http://www.wikidata.org/entity/Q4756191	Andrew Alexander	1944.0
Q16203267	14074	http://www.wikidata.org/entity/Q16203267	Nathan Constance	1979.0
Q1338138	14069	http://www.wikidata.org/entity/Q1338138	Ronald Shiner	1903.0
Q5555274	14062	http://www.wikidata.org/entity/Q5555274	Ghalib II al-Qu'aiti	1948.0
Q859931	14052	http://www.wikidata.org/entity/Q859931	Martin Broughton	1947.0
Q5607942	14046	http://www.wikidata.org/entity/Q5607942	Hugh Chisholm	1866.0
Q3806996	14045	http://www.wikidata.org/entity/Q3806996	Jane Spencer, Baroness Churchill	1826.0
Q2658365	14043	http://www.wikidata.org/entity/Q2658365	J. R. Ackerley	1896.0
Q3336708	14043	http://www.wikidata.org/entity/Q3336708	Nathan Crowley	1966.0
Q336381	14040	http://www.wikidata.org/entity/Q336381	James Hamilton, 4th Duke of Abercorn	1904.0
Q6758292	14028	http://www.wikidata.org/entity/Q6758292	Marcus London	1968.0
Q18206619	14026	http://www.wikidata.org/entity/Q18206619	Eku Edewor	1986.0
Q571435	14016	http://www.wikidata.org/entity/Q571435	Stuart Milner-Barry	1906.0
Q327581	14012	http://www.wikidata.org/entity/Q327581	Peter Oosterhuis	1948.0
Q335388	14010	http://www.wikidata.org/entity/Q335388	William Ward, 2nd Earl of Dudley	1867.0
Q10785311	14009	http://www.wikidata.org/entity/Q10785311	Maurizio Serra	1955.0
Q94555	14000	http://www.wikidata.org/entity/Q94555	Noreena Hertz	1967.0
Q5460298	14000	http://www.wikidata.org/entity/Q5460298	Flora Fraser	1958.0
Q15486870	13985	http://www.wikidata.org/entity/Q15486870	Trevor Laird	1957.0
Q5534376	13979	http://www.wikidata.org/entity/Q5534376	Geoff Whitehorn	1951.0
Q1376924	13974	http://www.wikidata.org/entity/Q1376924	Frederic William Maitland	1850.0
Q2910910	13972	http://www.wikidata.org/entity/Q2910910	Boris Bergman	1944.0
Q6709347	13971	http://www.wikidata.org/entity/Q6709347	Lynne Franks	1948.0
Q1632278	13967	http://www.wikidata.org/entity/Q1632278	Stephen McPhail	1979.0
Q813878	13961	http://www.wikidata.org/entity/Q813878	Bedford Jezzard	1927.0
Q799543	13952	http://www.wikidata.org/entity/Q799543	Shirley Conran	1932.0
Q5338026	13952	http://www.wikidata.org/entity/Q5338026	Edie Martin	1880.0
Q6297259	13949	http://www.wikidata.org/entity/Q6297259	Joy Shelton	1922.0
Q6396860	13948	http://www.wikidata.org/entity/Q6396860	Kevin Mark Trail	1980.0
Q1365582	13941	http://www.wikidata.org/entity/Q1365582	York Bowen	1884.0
Q862535	13935	http://www.wikidata.org/entity/Q862535	Countess Luana of Orange-Nassau	2005.0
Q24007342	13933	http://www.wikidata.org/entity/Q24007342	Paco Craig	1992.0
Q2566425	13926	http://www.wikidata.org/entity/Q2566425	Paul Samson	1953.0
Q783931	13925	http://www.wikidata.org/entity/Q783931	Andy Diagram	1959.0
Q3181665	13910	http://www.wikidata.org/entity/Q3181665	John H. Stracey	1950.0
Q1422563	13896	http://www.wikidata.org/entity/Q1422563	Stewart Home	1962.0
Q671014	13891	http://www.wikidata.org/entity/Q671014	Walter Legge	1906.0
Q5298508	13885	http://www.wikidata.org/entity/Q5298508	Dorothy Levitt	1882.0
Q455640	13877	http://www.wikidata.org/entity/Q455640	Suzie Toase	1979.0
Q334210	13857	http://www.wikidata.org/entity/Q334210	Reginald Brett, 2nd Viscount Esher	1852.0
Q1588510	13848	http://www.wikidata.org/entity/Q1588510	Larry Parnes	1929.0
Q321691	13837	http://www.wikidata.org/entity/Q321691	James Halliwell-Phillipps	1820.0
Q614749	13828	http://www.wikidata.org/entity/Q614749	Richard Wollheim	1923.0
Q6762215	13828	http://www.wikidata.org/entity/Q6762215	Marianne Elliott	1966.0
Q35831580	13827	http://www.wikidata.org/entity/Q35831580	Amal Fashanu	1988.0
Q549726	13817	http://www.wikidata.org/entity/Q549726	Simon Keenlyside	1959.0
Q16150749	13817	http://www.wikidata.org/entity/Q16150749	Hugo Vickers	1951.0
Q1088782	13811	http://www.wikidata.org/entity/Q1088782	Gee Vaucher	1945.0
Q15972490	13801	http://www.wikidata.org/entity/Q15972490	Norman Jay	1957.0
Q3938158	13784	http://www.wikidata.org/entity/Q3938158	Rob Harper	1955.0
Q486895	13783	http://www.wikidata.org/entity/Q486895	Robert Fuest	1927.0
Q16213846	13781	http://www.wikidata.org/entity/Q16213846	Alex Wilcox	1970.0
Q6797398	13760	http://www.wikidata.org/entity/Q6797398	Maynard Eziashi	1965.0
Q554317	13754	http://www.wikidata.org/entity/Q554317	Roy Harrod	1900.0
Q7408707	13748	http://www.wikidata.org/entity/Q7408707	Samantha Newark	1967.0
Q7366921	13745	http://www.wikidata.org/entity/Q7366921	Rory McLeod	1957.0
Q7659994	13741	http://www.wikidata.org/entity/Q7659994	Sydney J. Harris	1917.0
Q122318	13734	http://www.wikidata.org/entity/Q122318	Paul Bernays	1888.0
Q16832558	13728	http://www.wikidata.org/entity/Q16832558	Storme Toolis	1992.0
Q65930945	13718	http://www.wikidata.org/entity/Q65930945	Edward Lister	1949.0
Q1701990	13715	http://www.wikidata.org/entity/Q1701990	John Urry	1946.0
Q6069164	13710	http://www.wikidata.org/entity/Q6069164	Irene Mountbatten, Marchioness of Carisbrooke	1890.0
Q63255990	13702	http://www.wikidata.org/entity/Q63255990	Harold Phillips	1909.0
Q105044135	13695	http://www.wikidata.org/entity/Q105044135	Richard Sharp	1956.0
Q24199819	13691	http://www.wikidata.org/entity/Q24199819	Sharon Dodua Otoo	1972.0
Q274500	13688	http://www.wikidata.org/entity/Q274500	Sarah Dunant	1950.0
Q3312178	13681	http://www.wikidata.org/entity/Q3312178	Paul Strathern	1940.0
Q27925036	13671	http://www.wikidata.org/entity/Q27925036	Morgan Watkins	1999.0
Q573542	13669	http://www.wikidata.org/entity/Q573542	Anthony Ludovici	1882.0
Q15999982	13667	http://www.wikidata.org/entity/Q15999982	Angela Stent	1947.0
Q5078431	13648	http://www.wikidata.org/entity/Q5078431	Charles Greville, 7th Earl of Warwick	1911.0
Q2442937	13641	http://www.wikidata.org/entity/Q2442937	Anna Woltz	1981.0
Q6109438	13636	http://www.wikidata.org/entity/Q6109438	Robert East	1932.0
Q333245	13625	http://www.wikidata.org/entity/Q333245	Vere Ponsonby, 9th Earl of Bessborough	1880.0
Q107119283	13592	http://www.wikidata.org/entity/Q107119283	Dejon Noel-Williams	1998.0
Q292954	13587	http://www.wikidata.org/entity/Q292954	Christine Truman	1941.0
Q19615828	13587	http://www.wikidata.org/entity/Q19615828	Gabriele Finaldi	1965.0
Q5724147	13584	http://www.wikidata.org/entity/Q5724147	Henry Justice Ford	1860.0
Q621776	13579	http://www.wikidata.org/entity/Q621776	Alexander John Ellis	1814.0
Q392174	13571	http://www.wikidata.org/entity/Q392174	Ben Gummer	1978.0
Q490240	13567	http://www.wikidata.org/entity/Q490240	Alan Hume	1924.0
Q112876664	13548	http://www.wikidata.org/entity/Q112876664	Susie Steiner	1971.0
Q2976624	13545	http://www.wikidata.org/entity/Q2976624	Claud Allister	1888.0
Q2248538	13542	http://www.wikidata.org/entity/Q2248538	Sir William Temple, 1st Baronet	1628.0
Q97287	13541	http://www.wikidata.org/entity/Q97287	Christabel Bielenberg	1909.0
Q4218817	13540	http://www.wikidata.org/entity/Q4218817	Kevin Sacre	1978.0
Q3806494	13534	http://www.wikidata.org/entity/Q3806494	James Cecil, 1st Marquess of Salisbury	1748.0
Q7488798	13530	http://www.wikidata.org/entity/Q7488798	Shanne Bradley	1957.0
Q49031	13519	http://www.wikidata.org/entity/Q49031	Julia King	1954.0
Q2117649	13517	http://www.wikidata.org/entity/Q2117649	Theodore Hook	1788.0
