Entity	QRank	species	speciesLabel	unit	unitLabel	maxMass
Q248299	840	http://www.wikidata.org/entity/Q248299	blue-browed tanager	http://www.wikidata.org/entity/Q41803	gram	15.0
Q2868549	839	http://www.wikidata.org/entity/Q2868549	Kandt's Waxbill	http://www.wikidata.org/entity/Q41803	gram	8.0
Q641846	836	http://www.wikidata.org/entity/Q641846	Thick-billed Spiderhunter	http://www.wikidata.org/entity/Q41803	gram	16.0
Q528537	836	http://www.wikidata.org/entity/Q528537	Black-backed Bush Tanager	http://www.wikidata.org/entity/Q41803	gram	23.0
Q1924681	834	http://www.wikidata.org/entity/Q1924681	Donaldson Smith's Sparrow-Weaver	http://www.wikidata.org/entity/Q41803	gram	2.81
Q1308348	833	http://www.wikidata.org/entity/Q1308348	Rufous-throated Wren Babbler	http://www.wikidata.org/entity/Q41803	gram	11.0
Q369671	832	http://www.wikidata.org/entity/Q369671	Brown-backed Honeyeater	http://www.wikidata.org/entity/Q41803	gram	1.69
Q27075690	832	http://www.wikidata.org/entity/Q27075690	Sickle-winged chat	http://www.wikidata.org/entity/Q41803	gram	2.46
Q1264360	831	http://www.wikidata.org/entity/Q1264360	Streak-backed Canastero	http://www.wikidata.org/entity/Q41803	gram	21.0
Q2226068	831	http://www.wikidata.org/entity/Q2226068	Dusky-blue Flycatcher	http://www.wikidata.org/entity/Q41803	gram	1.83
Q841844	830	http://www.wikidata.org/entity/Q841844	Friendly Fantail	http://www.wikidata.org/entity/Q41803	gram	10.0
Q2667695	829	http://www.wikidata.org/entity/Q2667695	Flat-billed Vireo	http://www.wikidata.org/entity/Q41803	gram	10.7
Q839926	829	http://www.wikidata.org/entity/Q839926	White-crested Spadebill	http://www.wikidata.org/entity/Q41803	gram	12.0
Q27075114	828	http://www.wikidata.org/entity/Q27075114	Greater Scythebill	http://www.wikidata.org/entity/Q41803	gram	70.0
Q867965	827	http://www.wikidata.org/entity/Q867965	Canebrake Groundcreeper	http://www.wikidata.org/entity/Q41803	gram	53.0
Q946491	827	http://www.wikidata.org/entity/Q946491	Russet Antshrike	http://www.wikidata.org/entity/Q41803	gram	20.7
Q1091399	825	http://www.wikidata.org/entity/Q1091399	Hinde's babbler	http://www.wikidata.org/entity/Q41803	gram	67.6
Q259706	825	http://www.wikidata.org/entity/Q259706	Buff-bridled Inca Finch	http://www.wikidata.org/entity/Q41803	gram	21.0
Q3271002	825	http://www.wikidata.org/entity/Q3271002	Stachyris herberti	http://www.wikidata.org/entity/Q41803	gram	29.0
Q1317416	823	http://www.wikidata.org/entity/Q1317416	Várzea Thrush	http://www.wikidata.org/entity/Q41803	gram	58.0
Q27075612	823	http://www.wikidata.org/entity/Q27075612	Hartlaubius auratus	http://www.wikidata.org/entity/Q41803	gram	40.0
Q2667603	822	http://www.wikidata.org/entity/Q2667603	Goldenface	http://www.wikidata.org/entity/Q41803	gram	16.2
Q637143	822	http://www.wikidata.org/entity/Q637143	Tawny-faced Gnatwren	http://www.wikidata.org/entity/Q41803	gram	11.9
Q839959	822	http://www.wikidata.org/entity/Q839959	Stub-tailed Spadebill	http://www.wikidata.org/entity/Q41803	gram	11.0
Q1923250	821	http://www.wikidata.org/entity/Q1923250	Claudia's Leaf Warbler	http://www.wikidata.org/entity/Q41803	gram	8.8
Q1308702	821	http://www.wikidata.org/entity/Q1308702	Batis minor	http://www.wikidata.org/entity/Q41803	gram	11.5
Q27074858	819	http://www.wikidata.org/entity/Q27074858	Psilopogon monticola	http://www.wikidata.org/entity/Q41803	gram	101.0
Q930270	819	http://www.wikidata.org/entity/Q930270	Lesser Seedcracker	http://www.wikidata.org/entity/Q41803	gram	14.0
Q27075496	819	http://www.wikidata.org/entity/Q27075496	Long-billed Bush Warbler	http://www.wikidata.org/entity/Q41803	gram	13.0
Q1270291	818	http://www.wikidata.org/entity/Q1270291	Fine-barred Piculet	http://www.wikidata.org/entity/Q41803	gram	10.0
Q1305042	818	http://www.wikidata.org/entity/Q1305042	Red-vented Malimbe	http://www.wikidata.org/entity/Q41803	gram	2.68
Q3315607	818	http://www.wikidata.org/entity/Q3315607	White-necked Laughingthrush	http://www.wikidata.org/entity/Q41803	gram	131.0
Q27075188	817	http://www.wikidata.org/entity/Q27075188	Ceratopipra chloromeros	http://www.wikidata.org/entity/Q41803	gram	17.0
Q2628952	816	http://www.wikidata.org/entity/Q2628952	Black-capped Hemispingus	http://www.wikidata.org/entity/Q41803	gram	22.0
Q1263443	815	http://www.wikidata.org/entity/Q1263443	Ochre-cheeked Spinetail	http://www.wikidata.org/entity/Q41803	gram	15.0
Q460992	815	http://www.wikidata.org/entity/Q460992	Woodhouse's Antpecker	http://www.wikidata.org/entity/Q41803	gram	0.77
Q3314705	814	http://www.wikidata.org/entity/Q3314705	Hunter's Cisticola	http://www.wikidata.org/entity/Q41803	gram	15.5
Q5076132	813	http://www.wikidata.org/entity/Q5076132	Takydromus sauteri	http://www.wikidata.org/entity/Q41803	gram	6.74
Q1588320	813	http://www.wikidata.org/entity/Q1588320	Gillett's Lark	http://www.wikidata.org/entity/Q41803	gram	22.3
Q1934333	813	http://www.wikidata.org/entity/Q1934333	Olive Finch	http://www.wikidata.org/entity/Q41803	gram	37.0
Q1276469	813	http://www.wikidata.org/entity/Q1276469	Andean Tit-Spinetail	http://www.wikidata.org/entity/Q41803	gram	15.0
Q1259214	812	http://www.wikidata.org/entity/Q1259214	Warbling Doradito	http://www.wikidata.org/entity/Q41803	gram	7.5
Q1262157	811	http://www.wikidata.org/entity/Q1262157	Yellow-throated Tinkerbird	http://www.wikidata.org/entity/Q41803	gram	11.0
Q3316539	811	http://www.wikidata.org/entity/Q3316539	White-billed Starling	http://www.wikidata.org/entity/Q41803	gram	7.0
Q2667737	809	http://www.wikidata.org/entity/Q2667737	Yellow-winged Vireo	http://www.wikidata.org/entity/Q41803	gram	14.1
Q2668181	808	http://www.wikidata.org/entity/Q2668181	Turdoides hartlaubii	http://www.wikidata.org/entity/Q41803	gram	5.08
Q113125	807	http://www.wikidata.org/entity/Q113125	Ferruginous Antbird	http://www.wikidata.org/entity/Q41803	gram	11.0
Q1269523	806	http://www.wikidata.org/entity/Q1269523	Sooty-headed Tyrannulet	http://www.wikidata.org/entity/Q41803	gram	8.0
Q1035115	806	http://www.wikidata.org/entity/Q1035115	Sharp-billed Treehunter	http://www.wikidata.org/entity/Q41803	gram	14.0
Q27075460	806	http://www.wikidata.org/entity/Q27075460	Horornis carolinae	http://www.wikidata.org/entity/Q41803	gram	17.0
Q2235459	806	http://www.wikidata.org/entity/Q2235459	White-throated Greenbul	http://www.wikidata.org/entity/Q41803	gram	27.5
Q5429005	805	http://www.wikidata.org/entity/Q5429005	Rufous-cheeked Laughingthrush	http://www.wikidata.org/entity/Q41803	gram	98.0
Q1304918	805	http://www.wikidata.org/entity/Q1304918	Olive-headed Weaver	http://www.wikidata.org/entity/Q41803	gram	22.3
Q933231	804	http://www.wikidata.org/entity/Q933231	Bicoloured Flowerpecker	http://www.wikidata.org/entity/Q41803	gram	8.0
Q386866	804	http://www.wikidata.org/entity/Q386866	Green-backed Robin	http://www.wikidata.org/entity/Q41803	gram	34.0
Q2225661	804	http://www.wikidata.org/entity/Q2225661	Short-winged Cisticola	http://www.wikidata.org/entity/Q41803	gram	1.01
Q1922867	803	http://www.wikidata.org/entity/Q1922867	Archbold's Newtonia	http://www.wikidata.org/entity/Q41803	gram	7.8
Q3088404	803	http://www.wikidata.org/entity/Q3088404	White-eared Solitaire	http://www.wikidata.org/entity/Q41803	gram	58.0
Q1271449	802	http://www.wikidata.org/entity/Q1271449	Rufous Spinetail	http://www.wikidata.org/entity/Q41803	gram	18.0
Q903893	802	http://www.wikidata.org/entity/Q903893	Black-spotted Bare-eye	http://www.wikidata.org/entity/Q41803	gram	45.0
Q785217	801	http://www.wikidata.org/entity/Q785217	Highland Elaenia	http://www.wikidata.org/entity/Q41803	gram	23.9
Q2707245	799	http://www.wikidata.org/entity/Q2707245	Phrynocephalus theobaldi	http://www.wikidata.org/entity/Q41803	gram	4.73
Q767062	799	http://www.wikidata.org/entity/Q767062	Golden Bulbul	http://www.wikidata.org/entity/Q41803	gram	46.0
Q1062084	798	http://www.wikidata.org/entity/Q1062084	Torrent Flyrobin	http://www.wikidata.org/entity/Q41803	gram	25.0
Q1265978	798	http://www.wikidata.org/entity/Q1265978	Puna Miner	http://www.wikidata.org/entity/Q41803	gram	25.0
Q1302079	797	http://www.wikidata.org/entity/Q1302079	Jamaican Vireo	http://www.wikidata.org/entity/Q41803	gram	2.2
Q600779	797	http://www.wikidata.org/entity/Q600779	Paramo Seedeater	http://www.wikidata.org/entity/Q41803	gram	13.0
Q845180	796	http://www.wikidata.org/entity/Q845180	Obscure Berrypecker	http://www.wikidata.org/entity/Q41803	gram	11.5
Q1317337	795	http://www.wikidata.org/entity/Q1317337	Batis soror	http://www.wikidata.org/entity/Q41803	gram	9.6
Q1590824	795	http://www.wikidata.org/entity/Q1590824	Slaty Vireo	http://www.wikidata.org/entity/Q41803	gram	12.0
Q1587510	794	http://www.wikidata.org/entity/Q1587510	straw-backed tanager	http://www.wikidata.org/entity/Q41803	gram	19.0
Q998612	793	http://www.wikidata.org/entity/Q998612	Black-bellied Gnateater	http://www.wikidata.org/entity/Q41803	gram	40.0
Q1038313	793	http://www.wikidata.org/entity/Q1038313	Immaculate Antbird	http://www.wikidata.org/entity/Q41803	gram	47.0
Q1302980	792	http://www.wikidata.org/entity/Q1302980	Fiery-breasted Bushshrike	http://www.wikidata.org/entity/Q41803	gram	6.0
Q905069	791	http://www.wikidata.org/entity/Q905069	Banded Antbird	http://www.wikidata.org/entity/Q41803	gram	15.0
Q560016	791	http://www.wikidata.org/entity/Q560016	Grey-crested Cacholote	http://www.wikidata.org/entity/Q41803	gram	49.0
Q844201	791	http://www.wikidata.org/entity/Q844201	Bare-eyed Antbird	http://www.wikidata.org/entity/Q41803	gram	28.0
Q1306770	790	http://www.wikidata.org/entity/Q1306770	Bar-winged Weaver	http://www.wikidata.org/entity/Q41803	gram	2.52
Q682128	790	http://www.wikidata.org/entity/Q682128	Black-and-cinnamon Fantail	http://www.wikidata.org/entity/Q41803	gram	13.0
Q1255816	789	http://www.wikidata.org/entity/Q1255816	Donaldson Smith's Nightjar	http://www.wikidata.org/entity/Q41803	gram	4.7
Q1268140	789	http://www.wikidata.org/entity/Q1268140	Scalloped Woodcreeper	http://www.wikidata.org/entity/Q41803	gram	28.0
Q373638	786	http://www.wikidata.org/entity/Q373638	Perija Metaltail	http://www.wikidata.org/entity/Q41803	gram	3.8
Q2667559	786	http://www.wikidata.org/entity/Q2667559	Sulphur-vented Whistler	http://www.wikidata.org/entity/Q41803	gram	22.0
Q27075647	786	http://www.wikidata.org/entity/Q27075647	Cyornis umbratilis	http://www.wikidata.org/entity/Q41803	gram	18.2
Q906558	786	http://www.wikidata.org/entity/Q906558	plain-crested elaenia	http://www.wikidata.org/entity/Q41803	gram	18.2
Q27075169	785	http://www.wikidata.org/entity/Q27075169	Pogonotriccus eximius	http://www.wikidata.org/entity/Q41803	gram	7.5
Q1266992	784	http://www.wikidata.org/entity/Q1266992	Slender-billed Xenops	http://www.wikidata.org/entity/Q41803	gram	10.0
Q27075183	783	http://www.wikidata.org/entity/Q27075183	Chloropipo unicolor	http://www.wikidata.org/entity/Q41803	gram	16.0
Q1267191	782	http://www.wikidata.org/entity/Q1267191	Black-tailed Myiobius	http://www.wikidata.org/entity/Q41803	gram	10.0
Q1923553	780	http://www.wikidata.org/entity/Q1923553	Gabela Akalat	http://www.wikidata.org/entity/Q41803	gram	11.0
Q2519077	779	http://www.wikidata.org/entity/Q2519077	Meliphaga albilineata	http://www.wikidata.org/entity/Q41803	gram	25.0
Q1067932	778	http://www.wikidata.org/entity/Q1067932	Arachnothera modesta	http://www.wikidata.org/entity/Q41803	gram	23.0
Q239720	778	http://www.wikidata.org/entity/Q239720	Pale-bellied Tyrant-Manakin	http://www.wikidata.org/entity/Q41803	gram	18.2
Q1260470	777	http://www.wikidata.org/entity/Q1260470	Rusty-backed Spinetail	http://www.wikidata.org/entity/Q41803	gram	16.0
Q1270074	777	http://www.wikidata.org/entity/Q1270074	Spix's Woodcreeper	http://www.wikidata.org/entity/Q41803	gram	31.0
Q3315557	777	http://www.wikidata.org/entity/Q3315557	Rufous-winged Cisticola	http://www.wikidata.org/entity/Q41803	gram	1.41
Q1305597	776	http://www.wikidata.org/entity/Q1305597	Wing-snapping Cisticola	http://www.wikidata.org/entity/Q41803	gram	1.03
Q1265033	776	http://www.wikidata.org/entity/Q1265033	Black-throated Barbet	http://www.wikidata.org/entity/Q41803	gram	22.1
Q1303002	776	http://www.wikidata.org/entity/Q1303002	Lühder's Bushshrike	http://www.wikidata.org/entity/Q41803	gram	42.0
Q788834	776	http://www.wikidata.org/entity/Q788834	Moustached Grass Warbler	http://www.wikidata.org/entity/Q41803	gram	33.2
Q2226685	776	http://www.wikidata.org/entity/Q2226685	Tricolored Brush Finch	http://www.wikidata.org/entity/Q41803	gram	37.0
Q909190	776	http://www.wikidata.org/entity/Q909190	Black-collared Bulbul	http://www.wikidata.org/entity/Q41803	gram	2.15
Q1091391	775	http://www.wikidata.org/entity/Q1091391	New Caledonian whistler	http://www.wikidata.org/entity/Q41803	gram	21.0
Q869267	773	http://www.wikidata.org/entity/Q869267	Ringed Antpipit	http://www.wikidata.org/entity/Q41803	gram	14.3
Q903087	772	http://www.wikidata.org/entity/Q903087	Northern Slaty Antshrike	http://www.wikidata.org/entity/Q41803	gram	22.5
Q1302319	771	http://www.wikidata.org/entity/Q1302319	Acanthiza robustirostris	http://www.wikidata.org/entity/Q41803	gram	1.33
Q2224697	771	http://www.wikidata.org/entity/Q2224697	Cockerell's Fantail	http://www.wikidata.org/entity/Q41803	gram	17.5
Q1590133	770	http://www.wikidata.org/entity/Q1590133	Black-sided Robin	http://www.wikidata.org/entity/Q41803	gram	20.5
Q27075537	770	http://www.wikidata.org/entity/Q27075537	Trochalopteron chrysopterum	http://www.wikidata.org/entity/Q41803	gram	83.0
Q845231	769	http://www.wikidata.org/entity/Q845231	Black-tailed Leaftosser	http://www.wikidata.org/entity/Q41803	gram	38.0
Q1588019	769	http://www.wikidata.org/entity/Q1588019	Cryptic Warbler	http://www.wikidata.org/entity/Q41803	gram	8.6
Q2668172	769	http://www.wikidata.org/entity/Q2668172	Black-headed Rufous Warbler	http://www.wikidata.org/entity/Q41803	gram	15.8
Q613359	768	http://www.wikidata.org/entity/Q613359	Dot-fronted Woodpecker	http://www.wikidata.org/entity/Q41803	gram	37.0
Q1308676	768	http://www.wikidata.org/entity/Q1308676	Varzea Schiffornis	http://www.wikidata.org/entity/Q41803	gram	31.0
Q1587882	767	http://www.wikidata.org/entity/Q1587882	Northern Scrub Robin	http://www.wikidata.org/entity/Q41803	gram	48.0
Q2182252	767	http://www.wikidata.org/entity/Q2182252	Common Smoky Honeyeater	http://www.wikidata.org/entity/Q41803	gram	49.0
Q27907741	766	http://www.wikidata.org/entity/Q27907741	Rufous-bellied Mountain Tanager	http://www.wikidata.org/entity/Q41803	gram	74.0
Q1305053	766	http://www.wikidata.org/entity/Q1305053	Red-crowned Malimbe	http://www.wikidata.org/entity/Q41803	gram	32.0
Q27075464	765	http://www.wikidata.org/entity/Q27075464	Horornis ruficapilla	http://www.wikidata.org/entity/Q41803	gram	12.7
Q2668918	765	http://www.wikidata.org/entity/Q2668918	Rusty-crowned Ground Sparrow	http://www.wikidata.org/entity/Q41803	gram	3.9
Q905975	764	http://www.wikidata.org/entity/Q905975	Cassin's Flycatcher	http://www.wikidata.org/entity/Q41803	gram	2.06
Q27075956	764	http://www.wikidata.org/entity/Q27075956	Myiothlypis chrysogaster	http://www.wikidata.org/entity/Q41803	gram	11.1
Q1587152	763	http://www.wikidata.org/entity/Q1587152	Green-backed Whistler	http://www.wikidata.org/entity/Q41803	gram	21.0
Q1264341	762	http://www.wikidata.org/entity/Q1264341	Sladen's Barbet	http://www.wikidata.org/entity/Q41803	gram	45.0
Q2934249	760	http://www.wikidata.org/entity/Q2934249	Grey-and-gold Tanager	http://www.wikidata.org/entity/Q41803	gram	32.0
Q1262963	759	http://www.wikidata.org/entity/Q1262963	White-eyed Attila	http://www.wikidata.org/entity/Q41803	gram	42.0
Q1923059	758	http://www.wikidata.org/entity/Q1923059	Rufous-vented Paradise Flycatcher	http://www.wikidata.org/entity/Q41803	gram	1.87
Q27075520	758	http://www.wikidata.org/entity/Q27075520	Bhutan Laughingthrush	http://www.wikidata.org/entity/Q41803	gram	47.0
Q559139	758	http://www.wikidata.org/entity/Q559139	Squamate Antbird	http://www.wikidata.org/entity/Q41803	gram	18.0
Q1307528	755	http://www.wikidata.org/entity/Q1307528	White-browed Brush Finch	http://www.wikidata.org/entity/Q41803	gram	3.8
Q775476	755	http://www.wikidata.org/entity/Q775476	Wied's Tyrant-Manakin	http://www.wikidata.org/entity/Q41803	gram	14.0
Q845227	755	http://www.wikidata.org/entity/Q845227	Scaly-throated Leaftosser	http://www.wikidata.org/entity/Q41803	gram	35.0
Q903003	755	http://www.wikidata.org/entity/Q903003	Foothill Elaenia	http://www.wikidata.org/entity/Q41803	gram	12.5
Q27075500	754	http://www.wikidata.org/entity/Q27075500	Locustella accentor	http://www.wikidata.org/entity/Q41803	gram	14.0
Q514673	754	http://www.wikidata.org/entity/Q514673	Planalto Tyrannulet	http://www.wikidata.org/entity/Q41803	gram	10.3
Q841126	754	http://www.wikidata.org/entity/Q841126	White-throated Flycatcher	http://www.wikidata.org/entity/Q41803	gram	12.0
Q2224727	754	http://www.wikidata.org/entity/Q2224727	Spotted Fantail	http://www.wikidata.org/entity/Q41803	gram	13.4
Q1923438	754	http://www.wikidata.org/entity/Q1923438	Jambandu Indigobird	http://www.wikidata.org/entity/Q41803	gram	12.0
Q1027969	752	http://www.wikidata.org/entity/Q1027969	Grant's Bluebill	http://www.wikidata.org/entity/Q41803	gram	20.0
Q1922945	752	http://www.wikidata.org/entity/Q1922945	Chestnut-backed Jewel-babbler	http://www.wikidata.org/entity/Q41803	gram	70.0
Q1442970	751	http://www.wikidata.org/entity/Q1442970	Spectacled Fulvetta	http://www.wikidata.org/entity/Q41803	gram	9.0
Q1260350	751	http://www.wikidata.org/entity/Q1260350	Whyte's Barbet	http://www.wikidata.org/entity/Q41803	gram	4.2
Q1922955	751	http://www.wikidata.org/entity/Q1922955	Spotted Jewel-babbler	http://www.wikidata.org/entity/Q41803	gram	50.0
Q1260029	751	http://www.wikidata.org/entity/Q1260029	Rufous-capped Nunlet	http://www.wikidata.org/entity/Q41803	gram	18.0
Q942956	751	http://www.wikidata.org/entity/Q942956	Forest Honeyeater	http://www.wikidata.org/entity/Q41803	gram	26.0
Q62098341	750	http://www.wikidata.org/entity/Q62098341	Slender-billed Babbler	http://www.wikidata.org/entity/Q41803	gram	35.0
Q776007	749	http://www.wikidata.org/entity/Q776007	Yellow-browed Tody-Flycatcher	http://www.wikidata.org/entity/Q41803	gram	7.0
Q910797	748	http://www.wikidata.org/entity/Q910797	Rufous-throated Honeyeater	http://www.wikidata.org/entity/Q41803	gram	10.8
Q903887	747	http://www.wikidata.org/entity/Q903887	Rufous-tailed Flycatcher	http://www.wikidata.org/entity/Q41803	gram	40.0
Q1270565	747	http://www.wikidata.org/entity/Q1270565	White-striped woodcreeper	http://www.wikidata.org/entity/Q41803	gram	35.0
Q1269054	747	http://www.wikidata.org/entity/Q1269054	Plain-winged Antshrike	http://www.wikidata.org/entity/Q41803	gram	20.0
Q3493270	746	http://www.wikidata.org/entity/Q3493270	Sphenomorphus incognitus	http://www.wikidata.org/entity/Q41803	gram	12.7
Q1443109	745	http://www.wikidata.org/entity/Q1443109	Streak-throated Fulvetta	http://www.wikidata.org/entity/Q41803	gram	10.1
Q779688	745	http://www.wikidata.org/entity/Q779688	Thick-billed Miner	http://www.wikidata.org/entity/Q41803	gram	51.0
Q1274141	745	http://www.wikidata.org/entity/Q1274141	rufous-tailed Flatbill	http://www.wikidata.org/entity/Q41803	gram	18.4
Q1262569	745	http://www.wikidata.org/entity/Q1262569	Dark Pewee	http://www.wikidata.org/entity/Q41803	gram	21.5
Q940954	742	http://www.wikidata.org/entity/Q940954	Collared Gnatwren	http://www.wikidata.org/entity/Q41803	gram	10.2
Q1972667	742	http://www.wikidata.org/entity/Q1972667	White-eared Tailorbird	http://www.wikidata.org/entity/Q41803	gram	7.0
Q3314735	742	http://www.wikidata.org/entity/Q3314735	Bridled sparrow	http://www.wikidata.org/entity/Q41803	gram	23.0
Q1261035	742	http://www.wikidata.org/entity/Q1261035	Allpahuayo Antbird	http://www.wikidata.org/entity/Q41803	gram	23.0
Q1924068	742	http://www.wikidata.org/entity/Q1924068	Bocage's Sunbird	http://www.wikidata.org/entity/Q41803	gram	1.96
Q2927915	742	http://www.wikidata.org/entity/Q2927915	Yellow-throated Greenbul	http://www.wikidata.org/entity/Q41803	gram	37.0
Q1268812	741	http://www.wikidata.org/entity/Q1268812	Brown-backed Chat-Tyrant	http://www.wikidata.org/entity/Q41803	gram	16.6
Q3061174	740	http://www.wikidata.org/entity/Q3061174	Eutropis cumingi	http://www.wikidata.org/entity/Q41803	gram	2.02
Q1262576	740	http://www.wikidata.org/entity/Q1262576	White-throated Cacholote	http://www.wikidata.org/entity/Q41803	gram	71.0
Q942447	739	http://www.wikidata.org/entity/Q942447	Jamaican Elaenia	http://www.wikidata.org/entity/Q41803	gram	12.0
Q3319526	738	http://www.wikidata.org/entity/Q3319526	Chubb's Cisticola	http://www.wikidata.org/entity/Q41803	gram	16.1
Q1055803	736	http://www.wikidata.org/entity/Q1055803	Slaty-headed Longbill	http://www.wikidata.org/entity/Q41803	gram	11.0
Q1311031	735	http://www.wikidata.org/entity/Q1311031	Weyns's Weaver	http://www.wikidata.org/entity/Q41803	gram	30.9
Q3783089	735	http://www.wikidata.org/entity/Q3783089	Malayan Laughingthrush	http://www.wikidata.org/entity/Q41803	gram	65.0
Q1266655	734	http://www.wikidata.org/entity/Q1266655	White-browed Antbird	http://www.wikidata.org/entity/Q41803	gram	22.0
Q1261266	734	http://www.wikidata.org/entity/Q1261266	Buff-breasted Earthcreeper	http://www.wikidata.org/entity/Q41803	gram	34.0
Q3315833	733	http://www.wikidata.org/entity/Q3315833	Cloud Cisticola	http://www.wikidata.org/entity/Q41803	gram	1.08
Q27075701	733	http://www.wikidata.org/entity/Q27075701	Brown-tailed Rock Chat	http://www.wikidata.org/entity/Q41803	gram	18.0
Q1317309	733	http://www.wikidata.org/entity/Q1317309	Batis fratrum	http://www.wikidata.org/entity/Q41803	gram	12.0
Q931633	732	http://www.wikidata.org/entity/Q931633	Striped Woodcreeper	http://www.wikidata.org/entity/Q41803	gram	33.0
Q901584	731	http://www.wikidata.org/entity/Q901584	White-lored Tyrannulet	http://www.wikidata.org/entity/Q41803	gram	7.0
Q1265854	731	http://www.wikidata.org/entity/Q1265854	Rufous-naped Ground Tyrant	http://www.wikidata.org/entity/Q41803	gram	20.0
Q1260265	731	http://www.wikidata.org/entity/Q1260265	Ocellated woodcreeper	http://www.wikidata.org/entity/Q41803	gram	33.0
Q1268934	731	http://www.wikidata.org/entity/Q1268934	Ochraceous Attila	http://www.wikidata.org/entity/Q41803	gram	46.0
Q1923255	731	http://www.wikidata.org/entity/Q1923255	Carmelite Sunbird	http://www.wikidata.org/entity/Q41803	gram	12.0
Q2828923	731	http://www.wikidata.org/entity/Q2828923	Pale-breasted Illadopsis	http://www.wikidata.org/entity/Q41803	gram	24.0
Q908289	731	http://www.wikidata.org/entity/Q908289	Crested Doradito	http://www.wikidata.org/entity/Q41803	gram	8.0
Q1035242	730	http://www.wikidata.org/entity/Q1035242	Grey-and-buff Woodpecker	http://www.wikidata.org/entity/Q41803	gram	29.0
Q2225846	729	http://www.wikidata.org/entity/Q2225846	Everett's white-eye	http://www.wikidata.org/entity/Q41803	gram	10.0
Q3314694	729	http://www.wikidata.org/entity/Q3314694	Mouse-colored Penduline Tit	http://www.wikidata.org/entity/Q41803	gram	7.0
Q1076001	729	http://www.wikidata.org/entity/Q1076001	Rufous-winged Antshrike	http://www.wikidata.org/entity/Q41803	gram	19.0
Q204160	729	http://www.wikidata.org/entity/Q204160	Rusty-backed Antwren	http://www.wikidata.org/entity/Q41803	gram	11.0
Q24992175	729	http://www.wikidata.org/entity/Q24992175	Locustella seebohmi	http://www.wikidata.org/entity/Q41803	gram	12.0
Q27075431	728	http://www.wikidata.org/entity/Q27075431	Little Grey Greenbul	http://www.wikidata.org/entity/Q41803	gram	21.0
Q1272365	726	http://www.wikidata.org/entity/Q1272365	Rusty-headed Spinetail	http://www.wikidata.org/entity/Q41803	gram	16.0
Q367543	726	http://www.wikidata.org/entity/Q367543	Cinnamon-rumped Foliage-gleaner	http://www.wikidata.org/entity/Q41803	gram	31.0
Q3183301	726	http://www.wikidata.org/entity/Q3183301	Miombo Double-collared Sunbird	http://www.wikidata.org/entity/Q41803	gram	9.1
Q963583	726	http://www.wikidata.org/entity/Q963583	Short-billed Miner	http://www.wikidata.org/entity/Q41803	gram	37.0
Q2226198	726	http://www.wikidata.org/entity/Q2226198	White-tailed Rufous Thrush	http://www.wikidata.org/entity/Q41803	gram	51.0
Q1304548	725	http://www.wikidata.org/entity/Q1304548	Yellowish Bulbul	http://www.wikidata.org/entity/Q41803	gram	58.0
Q3182699	725	http://www.wikidata.org/entity/Q3182699	Violet-tailed Sunbird	http://www.wikidata.org/entity/Q41803	gram	12.5
Q787260	724	http://www.wikidata.org/entity/Q787260	Marbled honeyeater	http://www.wikidata.org/entity/Q41803	gram	2.95
Q27075257	724	http://www.wikidata.org/entity/Q27075257	Ptilotula plumula	http://www.wikidata.org/entity/Q41803	gram	16.5
Q1264762	724	http://www.wikidata.org/entity/Q1264762	Dusky-chested Flycatcher	http://www.wikidata.org/entity/Q41803	gram	16.5
Q840139	724	http://www.wikidata.org/entity/Q840139	Ash-throated Gnateater	http://www.wikidata.org/entity/Q41803	gram	24.0
Q1268109	724	http://www.wikidata.org/entity/Q1268109	Glossy Antshrike	http://www.wikidata.org/entity/Q41803	gram	31.0
Q2225098	724	http://www.wikidata.org/entity/Q2225098	Mountain Mouse-warbler	http://www.wikidata.org/entity/Q41803	gram	17.0
Q1269483	723	http://www.wikidata.org/entity/Q1269483	Ancient Antwren	http://www.wikidata.org/entity/Q41803	gram	10.5
Q1271537	723	http://www.wikidata.org/entity/Q1271537	Plain-throated Antwren	http://www.wikidata.org/entity/Q41803	gram	11.0
Q1262127	721	http://www.wikidata.org/entity/Q1262127	Collared Antshrike	http://www.wikidata.org/entity/Q41803	gram	35.0
Q1586772	721	http://www.wikidata.org/entity/Q1586772	Melodious Babbler	http://www.wikidata.org/entity/Q41803	gram	32.0
Q2224559	720	http://www.wikidata.org/entity/Q2224559	Steel-blue Flycatcher	http://www.wikidata.org/entity/Q41803	gram	12.8
Q959388	720	http://www.wikidata.org/entity/Q959388	Buffy Tuftedcheek	http://www.wikidata.org/entity/Q41803	gram	51.0
Q906450	715	http://www.wikidata.org/entity/Q906450	white-throated antpitta	http://www.wikidata.org/entity/Q41803	gram	88.0
Q1808894	715	http://www.wikidata.org/entity/Q1808894	Yellow-breasted Tailorbird	http://www.wikidata.org/entity/Q41803	gram	10.1
Q541063	715	http://www.wikidata.org/entity/Q541063	Dwarf Longbill	http://www.wikidata.org/entity/Q41803	gram	11.0
Q3729668	714	http://www.wikidata.org/entity/Q3729668	Yellow-bellied Wattle-eye	http://www.wikidata.org/entity/Q41803	gram	12.6
Q1037142	713	http://www.wikidata.org/entity/Q1037142	Ptyctolaemus gularis	http://www.wikidata.org/entity/Q41803	gram	11.8
