Entity	QRank	island	islandLabel	No_islandArea	unitLabel
Q24344234	2	http://www.wikidata.org/entity/Q24344234	Stora Äggskär	14000.0	square metre
Q24344235	2	http://www.wikidata.org/entity/Q24344235	Kaskisgrundet	30000.0	square metre
Q24344243	2	http://www.wikidata.org/entity/Q24344243	Voit	160000.0	square metre
Q24344271	2	http://www.wikidata.org/entity/Q24344271	Västra Petisholmen	80000.0	square metre
Q24344437	2	http://www.wikidata.org/entity/Q24344437	Stora Hamnholmen	140000.0	square metre
Q24344438	2	http://www.wikidata.org/entity/Q24344438	Q24344438	20000.0	square metre
Q24344439	2	http://www.wikidata.org/entity/Q24344439	Q24344439	50000.0	square metre
Q24344446	2	http://www.wikidata.org/entity/Q24344446	Stora Tallholmen	30000.0	square metre
Q24344478	2	http://www.wikidata.org/entity/Q24344478	Svartholmen	30000.0	square metre
Q24344486	2	http://www.wikidata.org/entity/Q24344486	Örskär	50000.0	square metre
Q24344514	2	http://www.wikidata.org/entity/Q24344514	Jättursö	130000.0	square metre
Q24344543	2	http://www.wikidata.org/entity/Q24344543	Västra Ådgrundet	5000.0	square metre
Q24344555	2	http://www.wikidata.org/entity/Q24344555	Kråkören	13000.0	square metre
Q24344563	2	http://www.wikidata.org/entity/Q24344563	Gumböleholmen	50000.0	square metre
Q24344572	2	http://www.wikidata.org/entity/Q24344572	Lilla Tallholmen	5000.0	square metre
Q24344587	2	http://www.wikidata.org/entity/Q24344587	Norra Linlandet	20000.0	square metre
Q24344614	2	http://www.wikidata.org/entity/Q24344614	Pikku-Musta	40000.0	square metre
Q24344625	2	http://www.wikidata.org/entity/Q24344625	Lilla Tynnaren	20000.0	square metre
Q24344637	2	http://www.wikidata.org/entity/Q24344637	Korkeasaari	40000.0	square metre
Q24344644	2	http://www.wikidata.org/entity/Q24344644	Brändöharun	30000.0	square metre
Q24344649	2	http://www.wikidata.org/entity/Q24344649	Halstö	170000.0	square metre
Q24344682	2	http://www.wikidata.org/entity/Q24344682	Låga Räfsö	80000.0	square metre
Q24345363	2	http://www.wikidata.org/entity/Q24345363	Långålen	10000.0	square metre
Q24345442	2	http://www.wikidata.org/entity/Q24345442	Q24345442	90000.0	square metre
Q24345470	2	http://www.wikidata.org/entity/Q24345470	Grisselstenarna	70000.0	square metre
Q24345477	2	http://www.wikidata.org/entity/Q24345477	Q24345477	30000.0	square metre
Q24345490	2	http://www.wikidata.org/entity/Q24345490	Skötgrundskobban	20000.0	square metre
Q24345553	2	http://www.wikidata.org/entity/Q24345553	Kaldhamn	50000.0	square metre
Q24345556	2	http://www.wikidata.org/entity/Q24345556	Norrgrund	20000.0	square metre
Q24345567	2	http://www.wikidata.org/entity/Q24345567	Gyltgrund	30000.0	square metre
Q24345672	2	http://www.wikidata.org/entity/Q24345672	Iso-Harte	110000.0	square metre
Q24345720	2	http://www.wikidata.org/entity/Q24345720	Q24345720	160000.0	square metre
Q24345779	2	http://www.wikidata.org/entity/Q24345779	Q24345779	270000.0	square metre
Q24345786	2	http://www.wikidata.org/entity/Q24345786	Q24345786	80000.0	square metre
Q24345821	2	http://www.wikidata.org/entity/Q24345821	Isolamppi	200000.0	square metre
Q24345933	2	http://www.wikidata.org/entity/Q24345933	Paukut	230000.0	square metre
Q24346770	2	http://www.wikidata.org/entity/Q24346770	Bockholmen	40000.0	square metre
Q24346774	2	http://www.wikidata.org/entity/Q24346774	Nölsö	280000.0	square metre
Q24346778	2	http://www.wikidata.org/entity/Q24346778	Q24346778	100000.0	square metre
Q24346784	2	http://www.wikidata.org/entity/Q24346784	Q24346784	80000.0	square metre
Q24346797	2	http://www.wikidata.org/entity/Q24346797	Grevskär	160000.0	square metre
Q24346828	2	http://www.wikidata.org/entity/Q24346828	Anderlandet	130000.0	square metre
Q24346863	2	http://www.wikidata.org/entity/Q24346863	Mellanlandet	20000.0	square metre
Q24346872	2	http://www.wikidata.org/entity/Q24346872	Svartharun	3000.0	square metre
Q24346877	2	http://www.wikidata.org/entity/Q24346877	Tistronharuna	20000.0	square metre
Q24346891	2	http://www.wikidata.org/entity/Q24346891	Parharun	10000.0	square metre
Q24346914	2	http://www.wikidata.org/entity/Q24346914	Q24346914	8000.0	square metre
Q24346975	2	http://www.wikidata.org/entity/Q24346975	Stegelskäret	50000.0	square metre
Q24346981	2	http://www.wikidata.org/entity/Q24346981	Harakrankgrunden	30000.0	square metre
Q24347044	2	http://www.wikidata.org/entity/Q24347044	Q24347044	20000.0	square metre
Q24347050	2	http://www.wikidata.org/entity/Q24347050	Söderören	40000.0	square metre
Q24347107	2	http://www.wikidata.org/entity/Q24347107	Lillkobban	90000.0	square metre
Q24347167	2	http://www.wikidata.org/entity/Q24347167	Q24347167	90000.0	square metre
Q24347239	2	http://www.wikidata.org/entity/Q24347239	Medalskärsbådan	100000.0	square metre
Q24347308	2	http://www.wikidata.org/entity/Q24347308	Q24347308	70000.0	square metre
Q24348137	2	http://www.wikidata.org/entity/Q24348137	Pukkisaaret	20000.0	square metre
Q24348147	2	http://www.wikidata.org/entity/Q24348147	Lästholmen	160000.0	square metre
Q24348161	2	http://www.wikidata.org/entity/Q24348161	Västra Furuholmen	20000.0	square metre
Q24348183	2	http://www.wikidata.org/entity/Q24348183	Q24348183	20000.0	square metre
Q24348207	2	http://www.wikidata.org/entity/Q24348207	Musborstan	10000.0	square metre
Q24348240	2	http://www.wikidata.org/entity/Q24348240	Lilla Ullholmen	10000.0	square metre
Q24348247	2	http://www.wikidata.org/entity/Q24348247	Yttre Hatten	4000.0	square metre
Q24348266	2	http://www.wikidata.org/entity/Q24348266	Verkholm	170000.0	square metre
Q24348268	2	http://www.wikidata.org/entity/Q24348268	Tackskär	70000.0	square metre
Q24348282	2	http://www.wikidata.org/entity/Q24348282	Ängesholmen	300000.0	square metre
Q24348305	2	http://www.wikidata.org/entity/Q24348305	Ekornholm	100000.0	square metre
Q24348306	2	http://www.wikidata.org/entity/Q24348306	Risholm	150000.0	square metre
Q24348308	2	http://www.wikidata.org/entity/Q24348308	Träskholm	30000.0	square metre
Q24348312	2	http://www.wikidata.org/entity/Q24348312	Hemskär	30000.0	square metre
Q24348317	2	http://www.wikidata.org/entity/Q24348317	Svedjeholmen	80000.0	square metre
Q24348320	2	http://www.wikidata.org/entity/Q24348320	Kuggnäsholmen	30000.0	square metre
Q24348346	2	http://www.wikidata.org/entity/Q24348346	Söukan	50000.0	square metre
Q24348359	2	http://www.wikidata.org/entity/Q24348359	Östra Källskär	40000.0	square metre
Q24348360	2	http://www.wikidata.org/entity/Q24348360	Källskärsgrundet	11000.0	square metre
Q24348363	2	http://www.wikidata.org/entity/Q24348363	Ådskär	60000.0	square metre
Q24348374	2	http://www.wikidata.org/entity/Q24348374	Namnlöslandet	50000.0	square metre
Q24348377	2	http://www.wikidata.org/entity/Q24348377	Ormskär	110000.0	square metre
Q24348378	2	http://www.wikidata.org/entity/Q24348378	Ormskärsören	50000.0	square metre
Q24348392	2	http://www.wikidata.org/entity/Q24348392	Q24348392	20000.0	square metre
Q24348393	2	http://www.wikidata.org/entity/Q24348393	Kalvholmarna	50000.0	square metre
Q24348396	2	http://www.wikidata.org/entity/Q24348396	Österholmen	70000.0	square metre
Q24348400	2	http://www.wikidata.org/entity/Q24348400	Skataholmarna	30000.0	square metre
Q24348401	2	http://www.wikidata.org/entity/Q24348401	Q24348401	60000.0	square metre
Q24348421	2	http://www.wikidata.org/entity/Q24348421	Brändö	300000.0	square metre
Q24348469	2	http://www.wikidata.org/entity/Q24348469	Storkrokan	190000.0	square metre
Q24348476	2	http://www.wikidata.org/entity/Q24348476	Q24348476	260000.0	square metre
Q24348510	2	http://www.wikidata.org/entity/Q24348510	Rönnharun	20000.0	square metre
Q24348514	2	http://www.wikidata.org/entity/Q24348514	Lillflöxan	100000.0	square metre
Q24348520	2	http://www.wikidata.org/entity/Q24348520	Furuskär	80000.0	square metre
Q24348532	2	http://www.wikidata.org/entity/Q24348532	Mossaskär	50000.0	square metre
Q24348541	2	http://www.wikidata.org/entity/Q24348541	Flackholmen	30000.0	square metre
Q24348567	2	http://www.wikidata.org/entity/Q24348567	Hjortronharun	50000.0	square metre
Q24349271	2	http://www.wikidata.org/entity/Q24349271	Lövön	220000.0	square metre
Q24349292	2	http://www.wikidata.org/entity/Q24349292	Ryssholmen	60000.0	square metre
Q24349330	2	http://www.wikidata.org/entity/Q24349330	Österängsholmen	70000.0	square metre
Q24349392	2	http://www.wikidata.org/entity/Q24349392	Fallholmen	100000.0	square metre
Q24349397	2	http://www.wikidata.org/entity/Q24349397	Granholmen	210000.0	square metre
Q24349398	2	http://www.wikidata.org/entity/Q24349398	Storklacken	70000.0	square metre
Q24349424	2	http://www.wikidata.org/entity/Q24349424	Q24349424	30000.0	square metre
Q24349433	2	http://www.wikidata.org/entity/Q24349433	Viasholmen	80000.0	square metre
Q24349436	2	http://www.wikidata.org/entity/Q24349436	Q24349436	530000.0	square metre
Q24349462	2	http://www.wikidata.org/entity/Q24349462	Q24349462	40000.0	square metre
Q24349465	2	http://www.wikidata.org/entity/Q24349465	Tövholmen	50000.0	square metre
Q24349485	2	http://www.wikidata.org/entity/Q24349485	Q24349485	70000.0	square metre
Q24349488	2	http://www.wikidata.org/entity/Q24349488	Finnholmarna	90000.0	square metre
Q24349525	2	http://www.wikidata.org/entity/Q24349525	Q24349525	100000.0	square metre
Q24349556	2	http://www.wikidata.org/entity/Q24349556	Svedjeholmen	160000.0	square metre
Q24351155	2	http://www.wikidata.org/entity/Q24351155	Q24351155	20000.0	square metre
Q24353296	2	http://www.wikidata.org/entity/Q24353296	Sandholmen	5000.0	square metre
Q24353313	2	http://www.wikidata.org/entity/Q24353313	Q24353313	20000.0	square metre
Q24353344	2	http://www.wikidata.org/entity/Q24353344	Q24353344	60000.0	square metre
Q24353379	2	http://www.wikidata.org/entity/Q24353379	Q24353379	450000.0	square metre
Q24353400	2	http://www.wikidata.org/entity/Q24353400	Dyviksholmarna	40000.0	square metre
Q24353443	2	http://www.wikidata.org/entity/Q24353443	Simppusaari	20000.0	square metre
Q24353450	2	http://www.wikidata.org/entity/Q24353450	Tyskholmen	30000.0	square metre
Q24353472	2	http://www.wikidata.org/entity/Q24353472	Måsholmen	10000.0	square metre
Q24353494	2	http://www.wikidata.org/entity/Q24353494	Hummelholmen	120000.0	square metre
Q24353509	2	http://www.wikidata.org/entity/Q24353509	Lilla Rävaskär	40000.0	square metre
Q24354832	2	http://www.wikidata.org/entity/Q24354832	Yttre Västerlandet	9000.0	square metre
Q24354836	2	http://www.wikidata.org/entity/Q24354836	Inre Västerlandet	9000.0	square metre
Q24354861	2	http://www.wikidata.org/entity/Q24354861	Marholmen	100000.0	square metre
Q24354874	2	http://www.wikidata.org/entity/Q24354874	Östanbergsholmen	100000.0	square metre
Q24354906	2	http://www.wikidata.org/entity/Q24354906	Ytterkobben	4000.0	square metre
Q24354912	2	http://www.wikidata.org/entity/Q24354912	Linnskär	60000.0	square metre
Q24354935	2	http://www.wikidata.org/entity/Q24354935	Norra Klippingen	50000.0	square metre
Q24354941	2	http://www.wikidata.org/entity/Q24354941	Bjälkan	40000.0	square metre
Q24354959	2	http://www.wikidata.org/entity/Q24354959	Q24354959	30000.0	square metre
Q24354960	2	http://www.wikidata.org/entity/Q24354960	Q24354960	1000.0	square metre
Q24354964	2	http://www.wikidata.org/entity/Q24354964	Bolaxören	10000.0	square metre
Q24354972	2	http://www.wikidata.org/entity/Q24354972	Klockarlandet	30000.0	square metre
Q24354973	2	http://www.wikidata.org/entity/Q24354973	Pattskär	40000.0	square metre
Q24354982	2	http://www.wikidata.org/entity/Q24354982	Algotsgrundet	9000.0	square metre
Q24355015	2	http://www.wikidata.org/entity/Q24355015	Q24355015	4000.0	square metre
Q24355029	2	http://www.wikidata.org/entity/Q24355029	Bolax gaddarna	7000.0	square metre
Q24355033	2	http://www.wikidata.org/entity/Q24355033	Stubbkålen	20000.0	square metre
Q24355036	2	http://www.wikidata.org/entity/Q24355036	Q24355036	60000.0	square metre
Q24355037	2	http://www.wikidata.org/entity/Q24355037	Q24355037	420000.0	square metre
Q24355046	2	http://www.wikidata.org/entity/Q24355046	Stora Ormskäret	20000.0	square metre
Q24355047	2	http://www.wikidata.org/entity/Q24355047	Q24355047	70000.0	square metre
Q24355051	2	http://www.wikidata.org/entity/Q24355051	Q24355051	10000.0	square metre
Q24355096	2	http://www.wikidata.org/entity/Q24355096	Albaharun	3000.0	square metre
Q24355104	2	http://www.wikidata.org/entity/Q24355104	Q24355104	80000.0	square metre
Q24355106	2	http://www.wikidata.org/entity/Q24355106	Kråklandet	20000.0	square metre
Q24355109	2	http://www.wikidata.org/entity/Q24355109	Q24355109	880000.0	square metre
Q24355135	2	http://www.wikidata.org/entity/Q24355135	Matlösharun	5000.0	square metre
Q24355140	2	http://www.wikidata.org/entity/Q24355140	Q24355140	110000.0	square metre
Q24355146	2	http://www.wikidata.org/entity/Q24355146	Massholmen	120000.0	square metre
Q24355175	2	http://www.wikidata.org/entity/Q24355175	Styrskäret	20000.0	square metre
Q24356109	2	http://www.wikidata.org/entity/Q24356109	Q24356109	280000.0	square metre
Q24356124	2	http://www.wikidata.org/entity/Q24356124	Q24356124	50000.0	square metre
Q24356133	2	http://www.wikidata.org/entity/Q24356133	Q24356133	50000.0	square metre
Q24356138	2	http://www.wikidata.org/entity/Q24356138	Karen	110000.0	square metre
Q24356153	2	http://www.wikidata.org/entity/Q24356153	Q24356153	350000.0	square metre
Q24356155	2	http://www.wikidata.org/entity/Q24356155	Björskär	60000.0	square metre
Q24356258	2	http://www.wikidata.org/entity/Q24356258	Mälön	270000.0	square metre
Q24356324	2	http://www.wikidata.org/entity/Q24356324	Q24356324	90000.0	square metre
Q24356374	2	http://www.wikidata.org/entity/Q24356374	Lilla Hästö	150000.0	square metre
Q24356398	2	http://www.wikidata.org/entity/Q24356398	Lilla Södö	40000.0	square metre
Q24356492	2	http://www.wikidata.org/entity/Q24356492	Aspkobben	40000.0	square metre
Q24356530	2	http://www.wikidata.org/entity/Q24356530	Långa Ljusskär	29000.0	square metre
Q24356689	2	http://www.wikidata.org/entity/Q24356689	Hökskär	70000.0	square metre
Q24356700	2	http://www.wikidata.org/entity/Q24356700	Q24356700	60000.0	square metre
Q24356719	2	http://www.wikidata.org/entity/Q24356719	Q24356719	100000.0	square metre
Q24356732	2	http://www.wikidata.org/entity/Q24356732	Q24356732	90000.0	square metre
Q24356950	2	http://www.wikidata.org/entity/Q24356950	Vindskären	80000.0	square metre
Q24357042	2	http://www.wikidata.org/entity/Q24357042	Kalvholmen	90000.0	square metre
Q24357109	2	http://www.wikidata.org/entity/Q24357109	Västerbåda	3000.0	square metre
Q24357920	2	http://www.wikidata.org/entity/Q24357920	Ramkait	70000.0	square metre
Q24357935	2	http://www.wikidata.org/entity/Q24357935	Koisar	130000.0	square metre
Q24357941	2	http://www.wikidata.org/entity/Q24357941	Långholm	30000.0	square metre
Q24357961	2	http://www.wikidata.org/entity/Q24357961	Halsholm	60000.0	square metre
Q24357982	2	http://www.wikidata.org/entity/Q24357982	Ko-Birsskär	70000.0	square metre
Q24357984	2	http://www.wikidata.org/entity/Q24357984	Biriskär	40000.0	square metre
Q24357990	2	http://www.wikidata.org/entity/Q24357990	Hjortronskär	80000.0	square metre
Q24357995	2	http://www.wikidata.org/entity/Q24357995	Grisselflisan	90000.0	square metre
Q24357998	2	http://www.wikidata.org/entity/Q24357998	Grålandet	14000.0	square metre
Q24358002	2	http://www.wikidata.org/entity/Q24358002	Brännskär	30000.0	square metre
Q24358003	2	http://www.wikidata.org/entity/Q24358003	Gölpan	190000.0	square metre
Q24358008	2	http://www.wikidata.org/entity/Q24358008	Tistronörarna	20000.0	square metre
Q24358019	2	http://www.wikidata.org/entity/Q24358019	Långharun	19000.0	square metre
Q24358024	2	http://www.wikidata.org/entity/Q24358024	Långön	110000.0	square metre
Q24358025	2	http://www.wikidata.org/entity/Q24358025	Lederskär	50000.0	square metre
Q24358026	2	http://www.wikidata.org/entity/Q24358026	Granskär	150000.0	square metre
Q24358033	2	http://www.wikidata.org/entity/Q24358033	Matmoran	13000.0	square metre
Q24358036	2	http://www.wikidata.org/entity/Q24358036	Söderlandet	40000.0	square metre
Q24358038	2	http://www.wikidata.org/entity/Q24358038	Söderharun	10000.0	square metre
Q24358040	2	http://www.wikidata.org/entity/Q24358040	Österharun	20000.0	square metre
Q24358043	2	http://www.wikidata.org/entity/Q24358043	Granskär	50000.0	square metre
Q24358044	2	http://www.wikidata.org/entity/Q24358044	Linuskär	90000.0	square metre
Q24358065	2	http://www.wikidata.org/entity/Q24358065	Gåsskär	50000.0	square metre
Q24358073	2	http://www.wikidata.org/entity/Q24358073	Fåviskär	50000.0	square metre
Q24358074	2	http://www.wikidata.org/entity/Q24358074	Långgadden	8000.0	square metre
Q24358077	2	http://www.wikidata.org/entity/Q24358077	Baggskär	6000.0	square metre
Q24358078	2	http://www.wikidata.org/entity/Q24358078	Utterharu	7000.0	square metre
Q24358081	2	http://www.wikidata.org/entity/Q24358081	Ögrundet	4000.0	square metre
Q24358082	2	http://www.wikidata.org/entity/Q24358082	Ön	320000.0	square metre
Q24358087	2	http://www.wikidata.org/entity/Q24358087	Marskär	140000.0	square metre
Q24358088	2	http://www.wikidata.org/entity/Q24358088	Korpskär	90000.0	square metre
Q24358089	2	http://www.wikidata.org/entity/Q24358089	Lilla Kalskär	50000.0	square metre
Q24358091	2	http://www.wikidata.org/entity/Q24358091	Hålskärs ören	20000.0	square metre
Q24358101	2	http://www.wikidata.org/entity/Q24358101	Rödharu	40000.0	square metre
Q24358103	2	http://www.wikidata.org/entity/Q24358103	Storlandet	60000.0	square metre
Q24358104	2	http://www.wikidata.org/entity/Q24358104	Ytterlands bådan	4000.0	square metre
Q24358123	2	http://www.wikidata.org/entity/Q24358123	Q24358123	40000.0	square metre
Q24358164	2	http://www.wikidata.org/entity/Q24358164	Benholmen	190000.0	square metre
Q24358181	2	http://www.wikidata.org/entity/Q24358181	Långfuruholm	80000.0	square metre
Q24358219	2	http://www.wikidata.org/entity/Q24358219	Rönnören	4000.0	square metre
Q24358221	2	http://www.wikidata.org/entity/Q24358221	Limskär	50000.0	square metre
Q24358228	2	http://www.wikidata.org/entity/Q24358228	Dömmaskär	160000.0	square metre
Q24358231	2	http://www.wikidata.org/entity/Q24358231	Kråkskär	110000.0	square metre
Q24358243	2	http://www.wikidata.org/entity/Q24358243	Mellangadden	15000.0	square metre
Q24358247	2	http://www.wikidata.org/entity/Q24358247	Granholm	300000.0	square metre
Q24358279	2	http://www.wikidata.org/entity/Q24358279	Q24358279	70000.0	square metre
Q24358344	2	http://www.wikidata.org/entity/Q24358344	Q24358344	160000.0	square metre
Q24358420	2	http://www.wikidata.org/entity/Q24358420	Buskarholm	180000.0	square metre
Q24358430	2	http://www.wikidata.org/entity/Q24358430	Q24358430	70000.0	square metre
Q24359027	2	http://www.wikidata.org/entity/Q24359027	Susvallen	360000.0	square metre
Q24359044	2	http://www.wikidata.org/entity/Q24359044	Q24359044	130000.0	square metre
Q24359057	2	http://www.wikidata.org/entity/Q24359057	Q24359057	140000.0	square metre
Q24359063	2	http://www.wikidata.org/entity/Q24359063	Marholmen	110000.0	square metre
Q24359097	2	http://www.wikidata.org/entity/Q24359097	Q24359097	110000.0	square metre
Q24359099	2	http://www.wikidata.org/entity/Q24359099	Q24359099	50000.0	square metre
Q24359114	2	http://www.wikidata.org/entity/Q24359114	Q24359114	60000.0	square metre
Q24359124	2	http://www.wikidata.org/entity/Q24359124	Stockhamns harun	80000.0	square metre
Q24359144	2	http://www.wikidata.org/entity/Q24359144	Grannasören	70000.0	square metre
Q24359156	2	http://www.wikidata.org/entity/Q24359156	Äggesskären	20000.0	square metre
Q24359162	2	http://www.wikidata.org/entity/Q24359162	Bäcklandet	39000.0	square metre
Q24359164	2	http://www.wikidata.org/entity/Q24359164	Rudharun	32000.0	square metre
Q24359170	2	http://www.wikidata.org/entity/Q24359170	Ängeskär	80000.0	square metre
Q24359172	2	http://www.wikidata.org/entity/Q24359172	Gåsharu	21000.0	square metre
Q24359185	2	http://www.wikidata.org/entity/Q24359185	Sundskär	23000.0	square metre
Q24359188	2	http://www.wikidata.org/entity/Q24359188	Hästharun	11000.0	square metre
Q24359189	2	http://www.wikidata.org/entity/Q24359189	Långören	120000.0	square metre
Q24359194	2	http://www.wikidata.org/entity/Q24359194	Gäddgloskär	50000.0	square metre
Q24359196	2	http://www.wikidata.org/entity/Q24359196	Låga Sundskär	80000.0	square metre
Q24359202	2	http://www.wikidata.org/entity/Q24359202	Innerören	10000.0	square metre
Q24359217	2	http://www.wikidata.org/entity/Q24359217	Vitningen	8000.0	square metre
Q24359260	2	http://www.wikidata.org/entity/Q24359260	Q24359260	20000.0	square metre
Q24359281	2	http://www.wikidata.org/entity/Q24359281	Q24359281	170000.0	square metre
Q24359312	2	http://www.wikidata.org/entity/Q24359312	Q24359312	50000.0	square metre
Q24359316	2	http://www.wikidata.org/entity/Q24359316	Q24359316	100000.0	square metre
Q24359317	2	http://www.wikidata.org/entity/Q24359317	Bärsskären	70000.0	square metre
Q24359324	2	http://www.wikidata.org/entity/Q24359324	Ekeskäret	60000.0	square metre
Q24359330	2	http://www.wikidata.org/entity/Q24359330	Storskären	6000.0	square metre
Q24359339	2	http://www.wikidata.org/entity/Q24359339	Q24359339	60000.0	square metre
Q24359340	2	http://www.wikidata.org/entity/Q24359340	Mankomskäret	70000.0	square metre
Q24359382	2	http://www.wikidata.org/entity/Q24359382	Hummelholm	110000.0	square metre
Q24359384	2	http://www.wikidata.org/entity/Q24359384	Svartholm	680000.0	square metre
Q24359397	2	http://www.wikidata.org/entity/Q24359397	Persholm	310000.0	square metre
Q24359402	2	http://www.wikidata.org/entity/Q24359402	Sandholm	10000.0	square metre
Q24359430	2	http://www.wikidata.org/entity/Q24359430	Högen	40000.0	square metre
Q24359441	2	http://www.wikidata.org/entity/Q24359441	Fårholmen	30000.0	square metre
Q24359481	2	http://www.wikidata.org/entity/Q24359481	Q24359481	90000.0	square metre
Q24359485	2	http://www.wikidata.org/entity/Q24359485	Dyvelholmen	300000.0	square metre
Q24359490	2	http://www.wikidata.org/entity/Q24359490	Q24359490	80000.0	square metre
Q24359493	2	http://www.wikidata.org/entity/Q24359493	Q24359493	30000.0	square metre
Q24359540	2	http://www.wikidata.org/entity/Q24359540	Skötgrunden	6000.0	square metre
Q24359550	2	http://www.wikidata.org/entity/Q24359550	Skogs-Knivskär	80000.0	square metre
Q24359551	2	http://www.wikidata.org/entity/Q24359551	Stora Klobbskär	130000.0	square metre
Q24359568	2	http://www.wikidata.org/entity/Q24359568	Österholm	40000.0	square metre
Q24360183	2	http://www.wikidata.org/entity/Q24360183	Haverholm	120000.0	square metre
Q24360192	2	http://www.wikidata.org/entity/Q24360192	Emistholm	260000.0	square metre
Q24360195	2	http://www.wikidata.org/entity/Q24360195	Jänislot	310000.0	square metre
Q24360196	2	http://www.wikidata.org/entity/Q24360196	Palalot	250000.0	square metre
Q24360228	2	http://www.wikidata.org/entity/Q24360228	Raumkare	60000.0	square metre
Q24360238	2	http://www.wikidata.org/entity/Q24360238	Q24360238	190000.0	square metre
Q24360239	2	http://www.wikidata.org/entity/Q24360239	Pilkholmen	430000.0	square metre
Q24360266	2	http://www.wikidata.org/entity/Q24360266	Q24360266	140000.0	square metre
Q24360288	2	http://www.wikidata.org/entity/Q24360288	Q24360288	470000.0	square metre
Q24360295	2	http://www.wikidata.org/entity/Q24360295	Maa-Kiverö	30000.0	square metre
Q24360297	2	http://www.wikidata.org/entity/Q24360297	Vähä Santakari	220000.0	square metre
Q24360300	2	http://www.wikidata.org/entity/Q24360300	Iso Kiuskeri	130000.0	square metre
Q24360303	2	http://www.wikidata.org/entity/Q24360303	Q24360303	40000.0	square metre
Q24360315	2	http://www.wikidata.org/entity/Q24360315	Pete-Tevaluoto	170000.0	square metre
Q24360316	2	http://www.wikidata.org/entity/Q24360316	Q24360316	110000.0	square metre
Q24360321	2	http://www.wikidata.org/entity/Q24360321	Vähä Koiranluoto	130000.0	square metre
Q24360327	2	http://www.wikidata.org/entity/Q24360327	Päiväkarit	130000.0	square metre
Q24360330	2	http://www.wikidata.org/entity/Q24360330	Vähä Rieputa	7000.0	square metre
Q24360336	2	http://www.wikidata.org/entity/Q24360336	Iso Lanholmi	120000.0	square metre
Q24360375	2	http://www.wikidata.org/entity/Q24360375	Vähä-Ytter	290000.0	square metre
Q24360386	2	http://www.wikidata.org/entity/Q24360386	Vähä Peurasaari	50000.0	square metre
Q24360402	2	http://www.wikidata.org/entity/Q24360402	Q24360402	40000.0	square metre
Q24360405	2	http://www.wikidata.org/entity/Q24360405	Iso Harmaaletto	110000.0	square metre
Q24360406	2	http://www.wikidata.org/entity/Q24360406	Vähä Harmaaletto	90000.0	square metre
Q24360411	2	http://www.wikidata.org/entity/Q24360411	Ränni	230000.0	square metre
Q24360457	2	http://www.wikidata.org/entity/Q24360457	Q24360457	20000.0	square metre
Q24360459	2	http://www.wikidata.org/entity/Q24360459	Iso-Pihlunen	60000.0	square metre
Q24360517	2	http://www.wikidata.org/entity/Q24360517	Q24360517	90000.0	square metre
Q24360576	2	http://www.wikidata.org/entity/Q24360576	Mossalandet	70000.0	square metre
Q24360586	2	http://www.wikidata.org/entity/Q24360586	Q24360586	18000.0	square metre
Q24360687	2	http://www.wikidata.org/entity/Q24360687	Get-Björkeholm	90000.0	square metre
Q24360698	2	http://www.wikidata.org/entity/Q24360698	Lilla Killskär	24000.0	square metre
Q24360699	2	http://www.wikidata.org/entity/Q24360699	Bässören	90000.0	square metre
Q24360701	2	http://www.wikidata.org/entity/Q24360701	Långskär	60000.0	square metre
Q24360703	2	http://www.wikidata.org/entity/Q24360703	Örharun	12000.0	square metre
Q24360710	2	http://www.wikidata.org/entity/Q24360710	Måsharu grundet	6000.0	square metre
Q24360722	2	http://www.wikidata.org/entity/Q24360722	Q24360722	400000.0	square metre
Q24360728	2	http://www.wikidata.org/entity/Q24360728	Q24360728	110000.0	square metre
Q24360736	2	http://www.wikidata.org/entity/Q24360736	Q24360736	80000.0	square metre
Q24362197	2	http://www.wikidata.org/entity/Q24362197	Q24362197	100000.0	square metre
Q24362202	2	http://www.wikidata.org/entity/Q24362202	Maikari	40000.0	square metre
Q24362204	2	http://www.wikidata.org/entity/Q24362204	Kingluoto	210000.0	square metre
Q24362209	2	http://www.wikidata.org/entity/Q24362209	Q24362209	60000.0	square metre
Q24362210	2	http://www.wikidata.org/entity/Q24362210	Kuljunmaa	280000.0	square metre
Q24362225	2	http://www.wikidata.org/entity/Q24362225	Flootti	200000.0	square metre
Q24362229	2	http://www.wikidata.org/entity/Q24362229	Hepo	20000.0	square metre
Q24362230	2	http://www.wikidata.org/entity/Q24362230	Vehkaluoto	250000.0	square metre
Q24362250	2	http://www.wikidata.org/entity/Q24362250	Jyrkö	30000.0	square metre
Q24362254	2	http://www.wikidata.org/entity/Q24362254	Rahkio	180000.0	square metre
Q24362256	2	http://www.wikidata.org/entity/Q24362256	Taipalus	550000.0	square metre
Q24362258	2	http://www.wikidata.org/entity/Q24362258	Iso-Kolkka	70000.0	square metre
Q24362311	2	http://www.wikidata.org/entity/Q24362311	Vähä Kihtiluoto	110000.0	square metre
Q24362331	2	http://www.wikidata.org/entity/Q24362331	Trollklobb	20000.0	square metre
Q24362352	2	http://www.wikidata.org/entity/Q24362352	Q24362352	30000.0	square metre
Q24362358	2	http://www.wikidata.org/entity/Q24362358	Q24362358	30000.0	square metre
Q24362362	2	http://www.wikidata.org/entity/Q24362362	Penakluppi	160000.0	square metre
Q24362374	2	http://www.wikidata.org/entity/Q24362374	Q24362374	40000.0	square metre
