Entity	QRank	item	itemLabel	unitLabel	unit	maxHeight
Q30752740	10201	http://www.wikidata.org/entity/Q30752740	Mistral Office Tower	metre	http://www.wikidata.org/entity/Q11573	216.0
Q1517863	10197	http://www.wikidata.org/entity/Q1517863	One Grand Central Place	metre	http://www.wikidata.org/entity/Q11573	205.1
Q16255317	10148	http://www.wikidata.org/entity/Q16255317	Telus Sky	metre	http://www.wikidata.org/entity/Q11573	222.3
Q2459733	10141	http://www.wikidata.org/entity/Q2459733	Tun Mustapha Tower	metre	http://www.wikidata.org/entity/Q11573	122.0
Q1383405	10107	http://www.wikidata.org/entity/Q1383405	Transamerica Tower	metre	http://www.wikidata.org/entity/Q11573	161.24
Q6541959	10093	http://www.wikidata.org/entity/Q6541959	Zunda Towers	metre	http://www.wikidata.org/entity/Q11573	123.0
Q20645725	10079	http://www.wikidata.org/entity/Q20645725	HaShahar Tower	metre	http://www.wikidata.org/entity/Q11573	195.0
Q910101	10004	http://www.wikidata.org/entity/Q910101	CitySpire	metre	http://www.wikidata.org/entity/Q11573	248.1
Q138760	9996	http://www.wikidata.org/entity/Q138760	10 Upper Bank Street	metre	http://www.wikidata.org/entity/Q11573	151.0
Q3490018	9908	http://www.wikidata.org/entity/Q3490018	City Empiria	metre	http://www.wikidata.org/entity/Q11573	103.7
Q3297809	9840	http://www.wikidata.org/entity/Q3297809	The Austonian	metre	http://www.wikidata.org/entity/Q11573	208.15
Q135672	9757	http://www.wikidata.org/entity/Q135672	Essen City Hall	metre	http://www.wikidata.org/entity/Q11573	106.0
Q1623326	9725	http://www.wikidata.org/entity/Q1623326	Hoftoren	metre	http://www.wikidata.org/entity/Q11573	142.0
Q1735111	9682	http://www.wikidata.org/entity/Q1735111	The Landmark	metre	http://www.wikidata.org/entity/Q11573	324.0
Q2916305	9662	http://www.wikidata.org/entity/Q2916305	Castellana 81	metre	http://www.wikidata.org/entity/Q11573	107.0
Q5638300	9541	http://www.wikidata.org/entity/Q5638300	Haeundae I Park	metre	http://www.wikidata.org/entity/Q11573	292.0
Q1810424	9513	http://www.wikidata.org/entity/Q1810424	Park Tower	metre	http://www.wikidata.org/entity/Q11573	257.0
Q16680551	9507	http://www.wikidata.org/entity/Q16680551	Tour Alto	metre	http://www.wikidata.org/entity/Q11573	160.0
Q302517	9369	http://www.wikidata.org/entity/Q302517	Nabemba Tower	metre	http://www.wikidata.org/entity/Q11573	106.0
Q16099606	9292	http://www.wikidata.org/entity/Q16099606	FKI Tower	metre	http://www.wikidata.org/entity/Q11573	245.5
Q7598177	9275	http://www.wikidata.org/entity/Q7598177	Standard Bank Centre	metre	http://www.wikidata.org/entity/Q11573	139.0
Q20501898	9248	http://www.wikidata.org/entity/Q20501898	Bein Arim Tower	metre	http://www.wikidata.org/entity/Q11573	400.0
Q18125763	9237	http://www.wikidata.org/entity/Q18125763	Huaguoyuan Tower 1	metre	http://www.wikidata.org/entity/Q11573	335.0
Q15933302	9160	http://www.wikidata.org/entity/Q15933302	Taiwan Power Company Headquarters	metre	http://www.wikidata.org/entity/Q11573	114.54
Q699317	9159	http://www.wikidata.org/entity/Q699317	Arraya Tower	metre	http://www.wikidata.org/entity/Q11573	300.0
Q5754149	9138	http://www.wikidata.org/entity/Q5754149	Higashiyama Sky Tower	metre	http://www.wikidata.org/entity/Q11573	214.0
Q7661149	9130	http://www.wikidata.org/entity/Q7661149	Takamatsu Symbol Tower	metre	http://www.wikidata.org/entity/Q11573	151.3
Q1208733	9107	http://www.wikidata.org/entity/Q1208733	Diamond of Istanbul	metre	http://www.wikidata.org/entity/Q11573	311.0
Q2040985	9098	http://www.wikidata.org/entity/Q2040985	Tour D2	metre	http://www.wikidata.org/entity/Q11573	171.0
Q4384864	9025	http://www.wikidata.org/entity/Q4384864	Times Tower	metre	http://www.wikidata.org/entity/Q11573	140.0
Q28410912	8992	http://www.wikidata.org/entity/Q28410912	The Landmark	metre	http://www.wikidata.org/entity/Q11573	192.0
Q3090121	8979	http://www.wikidata.org/entity/Q3090121	Tour France	metre	http://www.wikidata.org/entity/Q11573	126.0
Q4836768	8955	http://www.wikidata.org/entity/Q4836768	BT Tower	metre	http://www.wikidata.org/entity/Q11573	140.0
Q60854801	8929	http://www.wikidata.org/entity/Q60854801	Mennica Legacy Tower	metre	http://www.wikidata.org/entity/Q11573	141.0
Q683915	8870	http://www.wikidata.org/entity/Q683915	One Wall Centre	metre	http://www.wikidata.org/entity/Q11573	150.0
Q7988406	8867	http://www.wikidata.org/entity/Q7988406	Western Union Telegraph Building	metre	http://www.wikidata.org/entity/Q11573	70.0
Q11524180	8842	http://www.wikidata.org/entity/Q11524180	Tokyo Skytree East Tower	metre	http://www.wikidata.org/entity/Q11573	158.0
Q10914092	8760	http://www.wikidata.org/entity/Q10914092	Taipei World Trade Centre International Trade Building	metre	http://www.wikidata.org/entity/Q11573	142.92
Q880667	8742	http://www.wikidata.org/entity/Q880667	Friedrich-Engelhorn-Hochhaus	metre	http://www.wikidata.org/entity/Q11573	101.63
Q2406016	8642	http://www.wikidata.org/entity/Q2406016	West Tower, Liverpool	metre	http://www.wikidata.org/entity/Q11573	140.0
Q3533185	8626	http://www.wikidata.org/entity/Q3533185	Tour Silex 2	metre	http://www.wikidata.org/entity/Q11573	129.0
Q3533107	8563	http://www.wikidata.org/entity/Q3533107	Tour La Villette	metre	http://www.wikidata.org/entity/Q11573	125.0
Q19817559	8511	http://www.wikidata.org/entity/Q19817559	Pacific Star Building	metre	http://www.wikidata.org/entity/Q11573	112.5
Q7801872	8486	http://www.wikidata.org/entity/Q7801872	Tikal Futura	metre	http://www.wikidata.org/entity/Q11573	75.0
Q2412928	8477	http://www.wikidata.org/entity/Q2412928	Tour Sequoia	metre	http://www.wikidata.org/entity/Q11573	119.0
Q1777464	8469	http://www.wikidata.org/entity/Q1777464	Metro Hall	metre	http://www.wikidata.org/entity/Q11573	128.0
Q172408	8461	http://www.wikidata.org/entity/Q172408	120 Wall Street	metre	http://www.wikidata.org/entity/Q11573	121.6
Q15464762	8427	http://www.wikidata.org/entity/Q15464762	Busan International Finance Center	metre	http://www.wikidata.org/entity/Q11573	289.0
Q12811774	8380	http://www.wikidata.org/entity/Q12811774	Seljuk Tower	metre	http://www.wikidata.org/entity/Q11573	163.4
Q165506	8376	http://www.wikidata.org/entity/Q165506	101 Collins Street	metre	http://www.wikidata.org/entity/Q11573	260.0
Q1470076	8365	http://www.wikidata.org/entity/Q1470076	HHHR Tower	metre	http://www.wikidata.org/entity/Q11573	317.0
Q22118627	8360	http://www.wikidata.org/entity/Q22118627	Global Gate	metre	http://www.wikidata.org/entity/Q11573	170.0
Q24081301	8360	http://www.wikidata.org/entity/Q24081301	Corinthia Hotel Prague	metre	http://www.wikidata.org/entity/Q11573	83.0
Q1510199	8357	http://www.wikidata.org/entity/Q1510199	Heritage Plaza	metre	http://www.wikidata.org/entity/Q11573	232.0
Q3512622	8346	http://www.wikidata.org/entity/Q3512622	Pennzoil Place	metre	http://www.wikidata.org/entity/Q11573	159.4
Q1346703	8326	http://www.wikidata.org/entity/Q1346703	Epcor Tower	metre	http://www.wikidata.org/entity/Q11573	149.35
Q24036143	8302	http://www.wikidata.org/entity/Q24036143	Far Eastern Mega Tower	metre	http://www.wikidata.org/entity/Q11573	207.4
Q19817574	8203	http://www.wikidata.org/entity/Q19817574	451 E. Grand	metre	http://www.wikidata.org/entity/Q11573	257.0
Q1922608	8175	http://www.wikidata.org/entity/Q1922608	One America Plaza	metre	http://www.wikidata.org/entity/Q11573	152.4
Q11323905	8139	http://www.wikidata.org/entity/Q11323905	NADYA PARK	metre	http://www.wikidata.org/entity/Q11573	108.0
Q1161278	8124	http://www.wikidata.org/entity/Q1161278	Shimao International Plaza	metre	http://www.wikidata.org/entity/Q11573	333.3
Q11631626	8034	http://www.wikidata.org/entity/Q11631626	Yomiuri Shimbun Building	metre	http://www.wikidata.org/entity/Q11573	200.0
Q95158872	8029	http://www.wikidata.org/entity/Q95158872	The Pacifica	metre	http://www.wikidata.org/entity/Q11573	178.7
Q6546023	7994	http://www.wikidata.org/entity/Q6546023	Lighthouse	metre	http://www.wikidata.org/entity/Q11573	128.0
Q5013234	7978	http://www.wikidata.org/entity/Q5013234	CN Tower	metre	http://www.wikidata.org/entity/Q11573	110.92
Q882505	7960	http://www.wikidata.org/entity/Q882505	Die Pyramide	metre	http://www.wikidata.org/entity/Q11573	100.0
Q47321192	7916	http://www.wikidata.org/entity/Q47321192	50 West 66th Street	meter	http://www.wikidata.org/entity/Q3710	236.21999244096023
Q1738921	7903	http://www.wikidata.org/entity/Q1738921	Marienturm	metre	http://www.wikidata.org/entity/Q11573	155.0
Q3304618	7891	http://www.wikidata.org/entity/Q3304618	Meiji University Liberty Tower	metre	http://www.wikidata.org/entity/Q11573	119.47
Q11338492	7810	http://www.wikidata.org/entity/Q11338492	Boissonade Tower	metre	http://www.wikidata.org/entity/Q11573	122.43
Q5560103	7798	http://www.wikidata.org/entity/Q5560103	Gifu City Tower 43	metre	http://www.wikidata.org/entity/Q11573	162.82
Q223788	7762	http://www.wikidata.org/entity/Q223788	300 North LaSalle	metre	http://www.wikidata.org/entity/Q11573	239.0
Q3090101	7740	http://www.wikidata.org/entity/Q3090101	Tour Initiale	metre	http://www.wikidata.org/entity/Q11573	109.0
Q5513479	7648	http://www.wikidata.org/entity/Q5513479	GIFT Diamond Tower	metre	http://www.wikidata.org/entity/Q11573	410.0
Q195138	7645	http://www.wikidata.org/entity/Q195138	City-Haus	metre	http://www.wikidata.org/entity/Q11573	142.1
Q2317800	7638	http://www.wikidata.org/entity/Q2317800	Antwerp Tower	metre	http://www.wikidata.org/entity/Q11573	87.0
Q18465383	7606	http://www.wikidata.org/entity/Q18465383	Infinity Coast Tower	metre	http://www.wikidata.org/entity/Q11573	240.0
Q1181509	7593	http://www.wikidata.org/entity/Q1181509	Atrium Tower	metre	http://www.wikidata.org/entity/Q11573	106.0
Q1551686	7574	http://www.wikidata.org/entity/Q1551686	Tower 49	metre	http://www.wikidata.org/entity/Q11573	187.0
Q575128	7572	http://www.wikidata.org/entity/Q575128	Emirates Crown	metre	http://www.wikidata.org/entity/Q11573	296.0
Q2617194	7547	http://www.wikidata.org/entity/Q2617194	Babka Tower	metre	http://www.wikidata.org/entity/Q11573	105.0
Q1076144	7542	http://www.wikidata.org/entity/Q1076144	Chongqing World Financial Center	metre	http://www.wikidata.org/entity/Q11573	338.9
Q28362967	7537	http://www.wikidata.org/entity/Q28362967	Hotel Estelar Bocagrande	metre	http://www.wikidata.org/entity/Q11573	202.0
Q134137	7535	http://www.wikidata.org/entity/Q134137	DAMAC Heights	metre	http://www.wikidata.org/entity/Q11573	335.0
Q1109555	7478	http://www.wikidata.org/entity/Q1109555	San José City Hall	metre	http://www.wikidata.org/entity/Q11573	86.9
Q186406	7455	http://www.wikidata.org/entity/Q186406	Tianjin World Financial Center	metre	http://www.wikidata.org/entity/Q11573	337.0
Q555113	7402	http://www.wikidata.org/entity/Q555113	Frankfurter Büro Center	metre	http://www.wikidata.org/entity/Q11573	142.4
Q102317008	7399	http://www.wikidata.org/entity/Q102317008	Eurovea Tower	metre	http://www.wikidata.org/entity/Q11573	168.0
Q3402410	7372	http://www.wikidata.org/entity/Q3402410	Uni-President International Tower	metre	http://www.wikidata.org/entity/Q11573	154.0
Q54492	7366	http://www.wikidata.org/entity/Q54492	Deutsche Bank Place	metre	http://www.wikidata.org/entity/Q11573	240.0
Q467043	7332	http://www.wikidata.org/entity/Q467043	American Surety Building	metre	http://www.wikidata.org/entity/Q11573	103.02
Q4855276	7332	http://www.wikidata.org/entity/Q4855276	Bangladesh Bank Building	metre	http://www.wikidata.org/entity/Q11573	137.1
Q7727300	7313	http://www.wikidata.org/entity/Q7727300	The Concourse	metre	http://www.wikidata.org/entity/Q11573	175.0
Q11088705	7270	http://www.wikidata.org/entity/Q11088705	StarWorld Hotel	metre	http://www.wikidata.org/entity/Q11573	148.0
Q467467	7246	http://www.wikidata.org/entity/Q467467	Americas Tower	metre	http://www.wikidata.org/entity/Q11573	211.0
Q97213699	7243	http://www.wikidata.org/entity/Q97213699	BellTel Lofts	meter	http://www.wikidata.org/entity/Q3710	106.0703966057473
Q296392	7226	http://www.wikidata.org/entity/Q296392	Arag-Tower	metre	http://www.wikidata.org/entity/Q11573	124.9
Q18128054	7206	http://www.wikidata.org/entity/Q18128054	Millennium Palace	metre	http://www.wikidata.org/entity/Q11573	177.3
Q14498348	7170	http://www.wikidata.org/entity/Q14498348	Sheraton Huzhou Hot Spring Resort	metre	http://www.wikidata.org/entity/Q11573	102.0
Q5453420	7138	http://www.wikidata.org/entity/Q5453420	First National Center	meter	http://www.wikidata.org/entity/Q3710	135.94079564989454
Q3533093	7125	http://www.wikidata.org/entity/Q3533093	Tour Franklin	metre	http://www.wikidata.org/entity/Q11573	116.0
Q3648568	7108	http://www.wikidata.org/entity/Q3648568	Westpoint Tower	metre	http://www.wikidata.org/entity/Q11573	142.0
Q3533077	7058	http://www.wikidata.org/entity/Q3533077	Tour Eqho	metre	http://www.wikidata.org/entity/Q11573	131.0
Q3533014	7044	http://www.wikidata.org/entity/Q3533014	Tour Adria	metre	http://www.wikidata.org/entity/Q11573	155.0
Q3533119	7041	http://www.wikidata.org/entity/Q3533119	Tour Les Poissons	metre	http://www.wikidata.org/entity/Q11573	150.0
Q241648	7034	http://www.wikidata.org/entity/Q241648	Victoria Towers	metre	http://www.wikidata.org/entity/Q11573	213.0
Q5562012	6979	http://www.wikidata.org/entity/Q5562012	Gillender Building	metre	http://www.wikidata.org/entity/Q11573	83.0
Q1353503	6970	http://www.wikidata.org/entity/Q1353503	Sparkasse Hagen office tower	metre	http://www.wikidata.org/entity/Q11573	98.0
Q446265	6964	http://www.wikidata.org/entity/Q446265	Altus Skyscraper	metre	http://www.wikidata.org/entity/Q11573	125.0
Q1885896	6914	http://www.wikidata.org/entity/Q1885896	Maison Radio-Canada	metre	http://www.wikidata.org/entity/Q11573	105.0
Q2671422	6871	http://www.wikidata.org/entity/Q2671422	Chamran Grand Hotel	metre	http://www.wikidata.org/entity/Q11573	109.0
Q14551925	6830	http://www.wikidata.org/entity/Q14551925	Hannibal	metre	http://www.wikidata.org/entity/Q11573	69.8
Q24837128	6806	http://www.wikidata.org/entity/Q24837128	Walsin Lihwa Building	metre	http://www.wikidata.org/entity/Q11573	134.0
Q3044181	6788	http://www.wikidata.org/entity/Q3044181	Hesperia Tower	metre	http://www.wikidata.org/entity/Q11573	105.0
Q328491	6772	http://www.wikidata.org/entity/Q328491	Bayer-Hochhaus	metre	http://www.wikidata.org/entity/Q11573	122.0
Q5189543	6764	http://www.wikidata.org/entity/Q5189543	Crowne Plaza Times Square	meter	http://www.wikidata.org/entity/Q3710	146.3070433181746
Q598603	6756	http://www.wikidata.org/entity/Q598603	Sinar Mas Center	metre	http://www.wikidata.org/entity/Q11573	320.0
Q11306560	6748	http://www.wikidata.org/entity/Q11306560	The Scene Johoku	metre	http://www.wikidata.org/entity/Q11573	160.0
Q11304620	6735	http://www.wikidata.org/entity/Q11304620	Southern Sky Tower Hachioji	metre	http://www.wikidata.org/entity/Q11573	157.5
Q3499774	6713	http://www.wikidata.org/entity/Q3499774	17 State Street	metre	http://www.wikidata.org/entity/Q11573	165.0
Q1140508	6683	http://www.wikidata.org/entity/Q1140508	Waldorf Astoria Chicago	metre	http://www.wikidata.org/entity/Q11573	209.0
Q1820001	6620	http://www.wikidata.org/entity/Q1820001	Beijing Television Cultural Center	metre	http://www.wikidata.org/entity/Q11573	159.0
Q2670504	6590	http://www.wikidata.org/entity/Q2670504	Q2670504	metre	http://www.wikidata.org/entity/Q11573	103.9
Q20899643	6576	http://www.wikidata.org/entity/Q20899643	UAP Tower	metre	http://www.wikidata.org/entity/Q11573	163.0
Q19458189	6560	http://www.wikidata.org/entity/Q19458189	Dongguan International Trade Center 1	metre	http://www.wikidata.org/entity/Q11573	426.9
Q3533192	6529	http://www.wikidata.org/entity/Q3533192	Tour Super-Italie	metre	http://www.wikidata.org/entity/Q11573	112.0
Q2816516	6487	http://www.wikidata.org/entity/Q2816516	3 Park Avenue	meter	http://www.wikidata.org/entity/Q3710	169.46879457699856
Q1339307	6474	http://www.wikidata.org/entity/Q1339307	Empire Landmark Hotel	metre	http://www.wikidata.org/entity/Q11573	120.0
Q5210921	6471	http://www.wikidata.org/entity/Q5210921	Dalian Greenland Center	metre	http://www.wikidata.org/entity/Q11573	518.0
Q15855239	6433	http://www.wikidata.org/entity/Q15855239	Xiamen International Centre	metre	http://www.wikidata.org/entity/Q11573	340.0
Q1400070	6415	http://www.wikidata.org/entity/Q1400070	Federal Reserve Bank Building	metre	http://www.wikidata.org/entity/Q11573	187.0
Q1292228	6352	http://www.wikidata.org/entity/Q1292228	Spektrum	metre	http://www.wikidata.org/entity/Q11573	128.0
Q2636175	6351	http://www.wikidata.org/entity/Q2636175	Madou Plaza Tower	metre	http://www.wikidata.org/entity/Q11573	120.0
Q38242325	6193	http://www.wikidata.org/entity/Q38242325	National Trade Center	metre	http://www.wikidata.org/entity/Q11573	165.65
Q1845802	6126	http://www.wikidata.org/entity/Q1845802	Arteveldetoren	metre	http://www.wikidata.org/entity/Q11573	118.5
Q2195212	6101	http://www.wikidata.org/entity/Q2195212	Raffles City Shanghai	metre	http://www.wikidata.org/entity/Q11573	222.0
Q114238074	6044	http://www.wikidata.org/entity/Q114238074	Omiya Kadomachi	metre	http://www.wikidata.org/entity/Q11573	89.61
Q20666670	5971	http://www.wikidata.org/entity/Q20666670	Champion Motors Tower	metre	http://www.wikidata.org/entity/Q11573	160.0
Q15914584	5958	http://www.wikidata.org/entity/Q15914584	Shangri-La's Far Eastern Plaza Hotel Tainan	metre	http://www.wikidata.org/entity/Q11573	140.0
Q1224878	5929	http://www.wikidata.org/entity/Q1224878	RBC Centre	metre	http://www.wikidata.org/entity/Q11573	208.0
Q24836810	5908	http://www.wikidata.org/entity/Q24836810	Chicony Electronics Headquarters	metre	http://www.wikidata.org/entity/Q11573	181.0
Q53088	5822	http://www.wikidata.org/entity/Q53088	Torre AXA México	metre	http://www.wikidata.org/entity/Q11573	132.0
Q53088	5822	http://www.wikidata.org/entity/Q53088	Torre AXA México	meter	http://www.wikidata.org/entity/Q3710	131.97839577669134
Q4642077	5801	http://www.wikidata.org/entity/Q4642077	650 California Street	meter	http://www.wikidata.org/entity/Q3710	142.03679545482254
Q1346081	5772	http://www.wikidata.org/entity/Q1346081	Tour de la Banque Royale	metre	http://www.wikidata.org/entity/Q11573	121.0
Q5818062	5771	http://www.wikidata.org/entity/Q5818062	Comega Building	metre	http://www.wikidata.org/entity/Q11573	88.0
Q5016487	5765	http://www.wikidata.org/entity/Q5016487	Cadillac Tower	metre	http://www.wikidata.org/entity/Q11573	176.2
Q17032785	5762	http://www.wikidata.org/entity/Q17032785	Lih-Rong An Imperial Crown Building	metre	http://www.wikidata.org/entity/Q11573	148.0
Q18347369	5761	http://www.wikidata.org/entity/Q18347369	Nanning China Resources Tower	metre	http://www.wikidata.org/entity/Q11573	402.7
Q1435741	5756	http://www.wikidata.org/entity/Q1435741	Sky Tower	metre	http://www.wikidata.org/entity/Q11573	292.0
Q30591083	5732	http://www.wikidata.org/entity/Q30591083	Presidential Towers	meter	http://www.wikidata.org/entity/Q3710	140.51279550359055
Q25389789	5691	http://www.wikidata.org/entity/Q25389789	Mirae Unha Tower	metre	http://www.wikidata.org/entity/Q11573	210.0
Q2948552	5655	http://www.wikidata.org/entity/Q2948552	St. Paul Building	metre	http://www.wikidata.org/entity/Q11573	96.0
Q1128296	5632	http://www.wikidata.org/entity/Q1128296	Doha Convention Center Tower	metre	http://www.wikidata.org/entity/Q11573	570.0
Q25425156	5604	http://www.wikidata.org/entity/Q25425156	Negar Tower (Tehran)	metre	http://www.wikidata.org/entity/Q11573	114.0
Q21659128	5603	http://www.wikidata.org/entity/Q21659128	Jing An Kerry Centre	metre	http://www.wikidata.org/entity/Q11573	133.0
Q1710345	5592	http://www.wikidata.org/entity/Q1710345	50 West Street	metre	http://www.wikidata.org/entity/Q11573	239.0
Q3285980	5591	http://www.wikidata.org/entity/Q3285980	Manitoba Hydro Place	metre	http://www.wikidata.org/entity/Q11573	115.0
Q6825278	5584	http://www.wikidata.org/entity/Q6825278	Metropolitan Tower	metre	http://www.wikidata.org/entity/Q11573	144.78
Q12256124	5579	http://www.wikidata.org/entity/Q12256124	Deji Plaza Phase 2	metre	http://www.wikidata.org/entity/Q11573	324.0
Q16899335	5565	http://www.wikidata.org/entity/Q16899335	Ritz-Carlton Club and Residences	metre	http://www.wikidata.org/entity/Q11573	95.0
Q170442	5555	http://www.wikidata.org/entity/Q170442	111 South Wacker Drive	metre	http://www.wikidata.org/entity/Q11573	207.6
Q470245	5553	http://www.wikidata.org/entity/Q470245	Ames Building	metre	http://www.wikidata.org/entity/Q11573	57.3
Q21490736	5539	http://www.wikidata.org/entity/Q21490736	Rezidence Eliška	metre	http://www.wikidata.org/entity/Q11573	93.6
Q20111281	5538	http://www.wikidata.org/entity/Q20111281	Third Millennium Tower	metre	http://www.wikidata.org/entity/Q11573	120.0
Q5123364	5508	http://www.wikidata.org/entity/Q5123364	City Place I	metre	http://www.wikidata.org/entity/Q11573	163.63
Q176723	5495	http://www.wikidata.org/entity/Q176723	Büro Center Nibelungenplatz	metre	http://www.wikidata.org/entity/Q11573	110.0
Q200780	5488	http://www.wikidata.org/entity/Q200780	181 West Madison Street	metre	http://www.wikidata.org/entity/Q11573	207.3
Q3533084	5469	http://www.wikidata.org/entity/Q3533084	Tour Europlaza	metre	http://www.wikidata.org/entity/Q11573	135.0
Q4121126	5464	http://www.wikidata.org/entity/Q4121126	Torre El Pedregal	metre	http://www.wikidata.org/entity/Q11573	110.3
Q1636790	5437	http://www.wikidata.org/entity/Q1636790	One Boston Place	metre	http://www.wikidata.org/entity/Q11573	183.0
Q3756931	5433	http://www.wikidata.org/entity/Q3756931	10 East 40th Street	metre	http://www.wikidata.org/entity/Q11573	192.0
Q9286270	5432	http://www.wikidata.org/entity/Q9286270	Haperowiec Skyscraper	metre	http://www.wikidata.org/entity/Q11573	80.0
Q512913	5396	http://www.wikidata.org/entity/Q512913	Trust Bank Building	metre	http://www.wikidata.org/entity/Q11573	140.0
Q954129	5388	http://www.wikidata.org/entity/Q954129	Wells Fargo Center	metre	http://www.wikidata.org/entity/Q11573	128.7
Q194871	5382	http://www.wikidata.org/entity/Q194871	IBC Tower	metre	http://www.wikidata.org/entity/Q11573	112.0
Q25998014	5361	http://www.wikidata.org/entity/Q25998014	Pontsteiger building	metre	http://www.wikidata.org/entity/Q11573	82.0
Q1069161	5353	http://www.wikidata.org/entity/Q1069161	Chelsea Tower	metre	http://www.wikidata.org/entity/Q11573	250.0
Q18348250	5332	http://www.wikidata.org/entity/Q18348250	Hanking Center	metre	http://www.wikidata.org/entity/Q11573	358.9
Q1812350	5306	http://www.wikidata.org/entity/Q1812350	Legacy Tower	metre	http://www.wikidata.org/entity/Q11573	250.0
Q85882694	5304	http://www.wikidata.org/entity/Q85882694	55 Timeless	metre	http://www.wikidata.org/entity/Q11573	127.0
Q60851364	5299	http://www.wikidata.org/entity/Q60851364	Casablanca Finance City Tower	metre	http://www.wikidata.org/entity/Q11573	136.0
Q139815	5290	http://www.wikidata.org/entity/Q139815	Grand International Mansion	metre	http://www.wikidata.org/entity/Q11573	350.3
Q24836806	5255	http://www.wikidata.org/entity/Q24836806	Hua Nan Bank World Trade Building	metre	http://www.wikidata.org/entity/Q11573	154.5
Q780392	5203	http://www.wikidata.org/entity/Q780392	L Tower	metre	http://www.wikidata.org/entity/Q11573	205.0
Q1621858	5180	http://www.wikidata.org/entity/Q1621858	Hochhaus Neue Donau	metre	http://www.wikidata.org/entity/Q11573	150.0
Q1383518	5167	http://www.wikidata.org/entity/Q1383518	Exchange Tower	metre	http://www.wikidata.org/entity/Q11573	146.0
Q2016004	5166	http://www.wikidata.org/entity/Q2016004	Tour Aurore	metre	http://www.wikidata.org/entity/Q11573	131.0
Q1050882	5148	http://www.wikidata.org/entity/Q1050882	Cathedral Plaza Bucharest	metre	http://www.wikidata.org/entity/Q11573	75.0
Q879987	5058	http://www.wikidata.org/entity/Q879987	Eurotheum	metre	http://www.wikidata.org/entity/Q11573	110.0
Q1419501	5054	http://www.wikidata.org/entity/Q1419501	100 Federal Street	metre	http://www.wikidata.org/entity/Q11573	180.14
Q3117510	5051	http://www.wikidata.org/entity/Q3117510	Mather Tower	metre	http://www.wikidata.org/entity/Q11573	158.8
Q15811586	5033	http://www.wikidata.org/entity/Q15811586	Shenzhen Center	metre	http://www.wikidata.org/entity/Q11573	376.0
Q16823864	5025	http://www.wikidata.org/entity/Q16823864	300 George Street, Brisbane	metre	http://www.wikidata.org/entity/Q11573	264.0
Q11621188	5016	http://www.wikidata.org/entity/Q11621188	Aoi Tower	metre	http://www.wikidata.org/entity/Q11573	125.0
Q3090088	4928	http://www.wikidata.org/entity/Q3090088	Tour Égée	metre	http://www.wikidata.org/entity/Q11573	155.0
Q4654550	4897	http://www.wikidata.org/entity/Q4654550	AT&T Switching Center	metre	http://www.wikidata.org/entity/Q11573	137.0
Q17347241	4875	http://www.wikidata.org/entity/Q17347241	Tour UP-site - UP-sitetoren	metre	http://www.wikidata.org/entity/Q11573	142.03
Q18415349	4865	http://www.wikidata.org/entity/Q18415349	Shum Yip Upperhills Tower 1	metre	http://www.wikidata.org/entity/Q11573	388.1
Q28737666	4832	http://www.wikidata.org/entity/Q28737666	Hybrid Tower Mestre	metre	http://www.wikidata.org/entity/Q11573	81.38
Q2278240	4826	http://www.wikidata.org/entity/Q2278240	Sheraton Centre Toronto Hotel	metre	http://www.wikidata.org/entity/Q11573	135.0
Q2778012	4812	http://www.wikidata.org/entity/Q2778012	HaYovel Tower	metre	http://www.wikidata.org/entity/Q11573	158.0
Q926767	4795	http://www.wikidata.org/entity/Q926767	Tomorrow Square	metre	http://www.wikidata.org/entity/Q11573	204.6
Q7826994	4784	http://www.wikidata.org/entity/Q7826994	Torre del Café	metre	http://www.wikidata.org/entity/Q11573	160.0
Q2788570	4766	http://www.wikidata.org/entity/Q2788570	North Galaxy Towers	metre	http://www.wikidata.org/entity/Q11573	107.0
Q109594998	4763	http://www.wikidata.org/entity/Q109594998	Tokyo World Gate	metre	http://www.wikidata.org/entity/Q11573	180.0
Q7696767	4760	http://www.wikidata.org/entity/Q7696767	Teleposta Towers	metre	http://www.wikidata.org/entity/Q11573	120.0
Q1415203	4737	http://www.wikidata.org/entity/Q1415203	The Langham	metre	http://www.wikidata.org/entity/Q11573	193.0
Q640094	4735	http://www.wikidata.org/entity/Q640094	Tour CBX	metre	http://www.wikidata.org/entity/Q11573	142.0
Q24836698	4724	http://www.wikidata.org/entity/Q24836698	Neo Sky Dome	metre	http://www.wikidata.org/entity/Q11573	188.0
Q1143174	4665	http://www.wikidata.org/entity/Q1143174	Ritz-Carlton Toronto	metre	http://www.wikidata.org/entity/Q11573	209.8
Q1641386	4663	http://www.wikidata.org/entity/Q1641386	Sulafa Tower	metre	http://www.wikidata.org/entity/Q11573	285.0
Q951553	4662	http://www.wikidata.org/entity/Q951553	HOTO Tower	metre	http://www.wikidata.org/entity/Q11573	64.5
Q1344723	4645	http://www.wikidata.org/entity/Q1344723	Enterprise Plaza	metre	http://www.wikidata.org/entity/Q11573	230.0
Q1682432	4613	http://www.wikidata.org/entity/Q1682432	Manulife Centre	metre	http://www.wikidata.org/entity/Q11573	166.0
Q16014223	4611	http://www.wikidata.org/entity/Q16014223	Sosan Hotel	metre	http://www.wikidata.org/entity/Q11573	103.0
